"idFreq0","PMID","subpopSize","subset1","subset2","subset3","expFrequencyName","freqType","freqMeasure","freqUnit","fromCode","projectName","uploadDate"
,"22746290",,"asthma",,,"giardiasis",,"65.3 %","%",1,"allChronicFatigue","2023-12-05"
,"22746290",,"Controls",,,"asthma",,"31.4 %","%",1,"allChronicFatigue","2023-12-05"
,"22746290",,"45.3 %",,,"asthma",,"47.8 %","%",1,"allChronicFatigue","2023-12-05"
,"22746290",,".9 %",,,"without asthma",,"45.3 %","%",1,"allChronicFatigue","2023-12-05"
,"22746290",,"asthma",,,"controls",,"23.9 %","%",1,"allChronicFatigue","2023-12-05"
,"22746290",,"p < 0.001",,,"controls",,"12.2 %","%",1,"allChronicFatigue","2023-12-05"
,"22746290",,"exposed group",,,"asthma cf",,"51.5 %","%",1,"allChronicFatigue","2023-12-05"
,"22746290",,"exposed group",,,"without asthma",,"44.9 %","%",1,"allChronicFatigue","2023-12-05"
,"22746290",,"exposed",,,"controls",,"19.3 %","%",1,"allChronicFatigue","2023-12-05"
,"22746290",,"p = 0.004",,,"controls",,"10.7 %","%",1,"allChronicFatigue","2023-12-05"
,"22882525",,"mild vs more severe IC / PBS",,,"patients least one follow assessment",,"97 %","%",1,"allChronicFatigue","2023-12-05"
,"22895546",,"controls",,,"prior uc",,"4.3 %","%",1,"allChronicFatigue","2023-12-05"
,"22927850",,"70 / 108",,,"patients",,"64.8 %","%",1,"allChronicFatigue","2023-12-05"
,"22927850",,"12 / 90",,,"practically healthy persons",,"13.3 %","%",1,"allChronicFatigue","2023-12-05"
,"22940497",,"Demographic characteristics",,,"chronic fatigue",,"18.6 %","%",1,"allChronicFatigue","2023-12-05"
,"22973830",,"monospot-positive infectious mononucleosis",,,"cfs",,"13 %","%",1,"allChronicFatigue","2023-12-05"
,"22973830",,"monospot-positive infectious mononucleosis",,,"cfs",,"4 %","%",1,"allChronicFatigue","2023-12-05"
,"22973830",,"PI-CFS versus recovered controls",,,"assignment accuracy",,"80 %","%",1,"allChronicFatigue","2023-12-05"
,"22998022",,"HAART",,,"suppressed plasma hiv viral load",,"78 %","%",1,"allChronicFatigue","2023-12-05"
,"22998022",,"uninfected control subjects",,,"severe fatigue symptoms",,"28 %","%",1,"allChronicFatigue","2023-12-05"
,"23065435",,"CFS patients",,,"personality disorders",,"16.3 %","%",1,"allChronicFatigue","2023-12-05"
,"23065435",,"personality disorders",,,"psychiatric patients",,"58.7 %","%",1,"allChronicFatigue","2023-12-05"
,"23071343",,"symptom-based case definitions",,,"controls cfs",,"90 %","%",1,"allChronicFatigue","2023-12-05"
,"23071343",,"symptom-based case definitions",,,"fm",,"77 %","%",1,"allChronicFatigue","2023-12-05"
,"23071343",,"symptom-based case definitions",,,"ibs",,"69 %","%",1,"allChronicFatigue","2023-12-05"
,"23071343",,"symptom-based case definitions",,,"panic disorder",,"43 %","%",1,"allChronicFatigue","2023-12-05"
,"23071343",,"symptom-based case definitions",,,"migraine",,"23 %","%",1,"allChronicFatigue","2023-12-05"
,"23090277",,"moderate",,,"cases",,"80.8 %","%",1,"allChronicFatigue","2023-12-05"
,"23090277",,"mild",,,"alzheimer ´ disease",,"19.2 %","%",1,"allChronicFatigue","2023-12-05"
,"23090277",,"women and 12 men",,,"alzheimer ´ disease",,"83.6 %","%",1,"allChronicFatigue","2023-12-05"
,"23090277",,"83.6 % ) women and 12 men",,,"the group caregivers",,"16.4 %","%",1,"allChronicFatigue","2023-12-05"
,"23140977",,"criteria",,,"chronic fatigue syndrome insufficient idiopathic fatigue",,"22 %","%",1,"allChronicFatigue","2023-12-05"
,"23140977",,"nonexclusionary comorbid",,,"exclusionary condition",,"70 %","%",1,"allChronicFatigue","2023-12-05"
,"23145212",,"healthy US blood donors",,,"seropositivity",,"86 %","%",1,"allChronicFatigue","2023-12-05"
,"23145212",,"HHV-6A",,,"antibody seropositivity",,"48 %","%",1,"allChronicFatigue","2023-12-05"
,"23191939",,"LFESSQ-6 criteria",,,"individuals screened positive",,"5.1 %","%",1,"allChronicFatigue","2023-12-05"
,"23191939",,"LFESSQ-6 criteria",,,"screened positive lfessq lfessq",,"3.9 %","%",1,"allChronicFatigue","2023-12-05"
,"23191939",,"LFESSQ-6 criteria",,,"fms",,"2.6 %","%",1,"allChronicFatigue","2023-12-05"
,"23191939",,"2.0 % ( 95 % CI 1.3-2.7",,,"lfessq criteria",,"2.0 %","%",1,"allChronicFatigue","2023-12-05"
,"23191939",,"tool",,,"fibromyalgia cases appear  males",,"25 %","%",1,"allChronicFatigue","2023-12-05"
,"23324872",,"premorbid risk markers",,,"births",,"98.7 %","%",1,"allChronicFatigue","2023-12-05"
,"23324872",,"onset after 24 years and onset after 34 years",,,"self reported ibs",,"8.4 %","%",1,"allChronicFatigue","2023-12-05"
,"23346261",,"habitual behavioral factors",,,"trs",,"16.4 %","%",1,"allChronicFatigue","2023-12-05"
,"23350053",,"Rome III",,,"ibs",,"22.6 %","%",1,"allChronicFatigue","2023-12-05"
,"23350053",,"IBS",,,"functional dyspepsia",,"80.8 %","%",1,"allChronicFatigue","2023-12-05"
,"23350053",,"Clinical recovery",,,"trimebutine maleate group",,"94.9 %","%",1,"allChronicFatigue","2023-12-05"
,"23350053",,"spontaneous recovery",,,"non medicated group",,"20.5 %","%",1,"allChronicFatigue","2023-12-05"
,"23373381",,"NA",,,"patients carried neyroinfection",,"20 %","%",1,"allChronicFatigue","2023-12-05"
,"23399438",,"CFS",,,"icf",,"13.2 %","%",1,"allChronicFatigue","2023-12-05"
,"23399438",,"other aetiology",,,"chronic fatigue",,"24.5 %","%",1,"allChronicFatigue","2023-12-05"
,"23399438",,"Fatigue had resolved in 20.8 %",,,"fatigue",,"20.8 %","%",1,"allChronicFatigue","2023-12-05"
,"23421962",,"CFS",,,"experienced least one type trauma",,"54.4 %","%",1,"allChronicFatigue","2023-12-05"
,"23421962",,"emotional abuse and / or emotional neglect",,,"emotional trauma",,"46.7 %","%",1,"allChronicFatigue","2023-12-05"
,"23439577",,"chronic fatigue syndrome",,,"ms",,"31.3 %","%",1,"allChronicFatigue","2023-12-05"
,"23439577",,"ICD9-780.71 ) or malaise or fatigue",,,"chronic fatigue syndrome",,"28.9 %","%",1,"allChronicFatigue","2023-12-05"
,"23439577",,"MS symptoms",,,"fatigue",,"30.8 %","%",1,"allChronicFatigue","2023-12-05"
,"23439577",,"MS symptoms prior to their MS diagnosis . Among the patients",,,"prescribed medication fatigue",,"10.4 %","%",1,"allChronicFatigue","2023-12-05"
,"23455492",,"chronic fatigue",,,"fatigue",,"74 %","%",1,"allChronicFatigue","2023-12-05"
,"23455492",,"hormone therapy",,,"chronic fatigue",,"39 %","%",1,"allChronicFatigue","2023-12-05"
,"23460604",,"NA 23 %",,,"na",,"23 %","%",1,"allChronicFatigue","2023-12-05"
,"23507008",,"women",,,"comorbid pain syndromes",,"56 %","%",1,"allChronicFatigue","2023-12-05"
,"23507008",,"66 ( 48 % ) women",,,"mood conditions",,"48 %","%",1,"allChronicFatigue","2023-12-05"
,"23507008",,"women",,,"asthma",,"26 %","%",1,"allChronicFatigue","2023-12-05"
,"23507008",,"comorbid pain syndromes",,,"mood conditions",,"30 %","%",1,"allChronicFatigue","2023-12-05"
,"23507008",,"P",,,"na",,"13 %","%",1,"allChronicFatigue","2023-12-05"
,"23576883",,"2.24-4.33",,,"assessment",,"3.28 %","%",1,"allChronicFatigue","2023-12-05"
,"23576883",,"95 % CI : 0.23-1.29",,,"clinical assessment",,"0.76 %","%",1,"allChronicFatigue","2023-12-05"
,"23619200",,"HADS",,,"depression",,"29 %","%",1,"allChronicFatigue","2023-12-05"
,"23624602",,"Checklist Individual Strength",,,"severely fatigued",,"47 %","%",1,"allChronicFatigue","2023-12-05"
,"23624602",,"fatigued",,,"patients received first line treatment",,"40 %","%",1,"allChronicFatigue","2023-12-05"
,"23624602",,"fatigued",,,"patients received lines",,"60 %","%",1,"allChronicFatigue","2023-12-05"
,"23631737",,"18 % a mood disorder and 10 % had two or more conditions",,,"mood disorder",,"18 %","%",1,"allChronicFatigue","2023-12-05"
,"23631737",,".6 %",,,"two conditions",,"10 %","%",1,"allChronicFatigue","2023-12-05"
,"23631737",,"PTSD",,,"post traumatic stress disorder",,"6.6 %","%",1,"allChronicFatigue","2023-12-05"
,"23631737",,"CFS-like",,,"generalized anxiety disorder",,"5.8 %","%",1,"allChronicFatigue","2023-12-05"
,"23631737",,"anxiety",,,"ptsd gad",,"2.7 %","%",1,"allChronicFatigue","2023-12-05"
,"23637555",,"posterior probability",,,"item endorsement",,"0.9 %to 24.4 %","%",1,"allChronicFatigue","2023-12-05"
,"23637555",,"posterior probability",,,"item endorsement",,"24.4 %","%",1,"allChronicFatigue","2023-12-05"
,"23637555",,"no / single comorbidity class",,,"comorbid conditions",,"50 %","%",1,"allChronicFatigue","2023-12-05"
,"23637555",,"referent",,,"prevalence",,"37.6 %","%",1,"allChronicFatigue","2023-12-05"
,"23637555",,"generalized",,,"prevalence",,"21.6 %","%",1,"allChronicFatigue","2023-12-05"
,"23637555",,"localized",,,"prevalence",,"12.5 %","%",1,"allChronicFatigue","2023-12-05"
,"23664637",,"ME / CFS",,,"positive autoimmune activity ht",,"61.5 %","%",1,"allChronicFatigue","2023-12-05"
,"23664637",,"controls",,,"cf",,"13.9 %","%",1,"allChronicFatigue","2023-12-05"
,"23664637",,"CF",,,"controls",,"5.7 %","%",1,"allChronicFatigue","2023-12-05"
,"23756916",,"symptomatic fatigue",,,"chronic fatigue syndrome",,"1.29 %","%",1,"allChronicFatigue","2023-12-05"
,"23893753",,"neurological symptoms including long-term fatigue",,,"general population",,"0.8 %","%",1,"allChronicFatigue","2023-12-05"
,"23898301",,"GWI",,,"military personnel served  persian gulf war",,"25 %","%",1,"allChronicFatigue","2023-12-05"
,"23898301",,"International Headache Society criteria",,,"migraines",,"64 %","%",1,"allChronicFatigue","2023-12-05"
,"23898301",,"controls",,,"cfs subjects",,"82 %","%",1,"allChronicFatigue","2023-12-05"
,"23898301",,".7",,,"controls",,"13 %","%",1,"allChronicFatigue","2023-12-05"
,"23921285",,"non-MMF",,,"mmf",,"32.3 %","%",1,"allChronicFatigue","2023-12-05"
,"23921285",,"fibromyalgic",,,"fibromyalgia",,"55.5 %","%",1,"allChronicFatigue","2023-12-05"
,"23921285",,"specificity",,,"cns demyelination",,"5.7 %","%",1,"allChronicFatigue","2023-12-05"
,"23921285",,"specificity from 36.4 to 76.1 %",,,"sensitivity",,"88.1 %","%",1,"allChronicFatigue","2023-12-05"
,"23921285",,"Predictive bioclinical scores",,,"specificity",,"76.1 %","%",1,"allChronicFatigue","2023-12-05"
,"23949561",,"matched controls",,,"tdm patients  often chronically fatigued",,"40 %","%",1,"allChronicFatigue","2023-12-05"
,"23952141",,"KTRs",,,"severely fatigued",,"39 %","%",1,"allChronicFatigue","2023-12-05"
,"23952141",,"sex- and age",,,"matched controls",,"22 %","%",1,"allChronicFatigue","2023-12-05"
,"23952141",,"48 %",,,"paid job",,"48 %","%",1,"allChronicFatigue","2023-12-05"
,"23982341",,"behavioral",,,"fatigue",,"59 %","%",1,"allChronicFatigue","2023-12-05"
,"23982341",,"KTRs",,,"only  symptom documented medical records",,"13 %","%",1,"allChronicFatigue","2023-12-05"
,"23991081",,"1.5 %",,,"prior hyperthyroidism",,"1.5 %","%",1,"allChronicFatigue","2023-12-05"
,"24001935",,"human papillomavirus types 16 and 18",,,"cervical cancers",,"70 %","%",1,"allChronicFatigue","2023-12-05"
,"24088269",,"fatigue",,,"controls",,"22 %","%",1,"allChronicFatigue","2023-12-05"
,"24088269",,"chronic fatigue",,,"controls",,"12 %","%",1,"allChronicFatigue","2023-12-05"
,"24170181",,"viral encephalitis",,,"guillain barré syndrome",,"6.70 %","%",1,"allChronicFatigue","2023-12-05"
,"24170181",,"Guillain-Barré syndrome",,,"schizophrenia",,"9.90 %","%",1,"allChronicFatigue","2023-12-05"
,"24170181",,"healthy controls",,,"chronic fatigue syndrome",,"12.70 %","%",1,"allChronicFatigue","2023-12-05"
,"24170181",,"healthy controls",,,"viral encephalitis",,"13.24 %","%",1,"allChronicFatigue","2023-12-05"
,"24170181",,"viral encephalitis",,,"multiple sclerosis",,"25.00 %","%",1,"allChronicFatigue","2023-12-05"
,"24170181",,"healthy controls",,,"parkinsons disease",,"22.73 %","%",1,"allChronicFatigue","2023-12-05"
,"24254550",,"0.4 to 2.5 % in the general population",,,"cfs",,"2.5 %","%",1,"allChronicFatigue","2023-12-05"
,"24254550",,"Antiviral / immunoglobulin drugs",,,"positive responses",,"15.3 %","%",1,"allChronicFatigue","2023-12-05"
,"24254550",,"Antiviral / immunoglobulin drugs",,,"negative responses",,"8.3 %","%",1,"allChronicFatigue","2023-12-05"
,"24254846",,"college or higher degree",,,"female",,"90 %","%",1,"allChronicFatigue","2023-12-05"
,"24254846",,"female",,,"college degree",,"52 %","%",1,"allChronicFatigue","2023-12-05"
,"24254846",,"hypermobility",,,"joint pain",,"99 %","%",1,"allChronicFatigue","2023-12-05"
,"24254846",,"female",,,"limb pain",,"91 %","%",1,"allChronicFatigue","2023-12-05"
,"24254846",,"82 % ) , anxiety",,,"chronic fatigue",,"82 %","%",1,"allChronicFatigue","2023-12-05"
,"24254846",,"depression",,,"anxiety",,"73 %","%",1,"allChronicFatigue","2023-12-05"
,"24254846",,"anxiety",,,"depression",,"69 %","%",1,"allChronicFatigue","2023-12-05"
,"24254846",,"depression",,,"fibromyalgia",,"42 %","%",1,"allChronicFatigue","2023-12-05"
,"24254846",,"multiple interventions and therapies",,,"diagnosis negatively affected ability work attend school",,"53 %","%",1,"allChronicFatigue","2023-12-05"
,"24387955",,"CFS",,,"women",,"91 %","%",1,"allChronicFatigue","2023-12-05"
,"24387955",,"CFS",,,"fibromyalgia",,"54 %","%",1,"allChronicFatigue","2023-12-05"
,"24420725",,"270",,,"hyperhidrosis",,"32.0 %","%",1,"allChronicFatigue","2023-12-05"
,"24420725",,"29",,,"sensation skin mucous membranes",,"3.4 %","%",1,"allChronicFatigue","2023-12-05"
,"24420725",,"28 patients",,,"pruritus without identified cause",,"3.3 %","%",1,"allChronicFatigue","2023-12-05"
,"24420725",,"lichen simplex chronicus",,,"neurotic excoriations prurigo nodules",,"1.9 %","%",1,"allChronicFatigue","2023-12-05"
,"24420725",,"neurodermatitis",,,"dermatitis",,"9.1 %","%",1,"allChronicFatigue","2023-12-05"
,"24434433",,"normative",,,"response rate",,"68 %","%",1,"allChronicFatigue","2023-12-05"
,"24434433",,"FAS",,,"fatigue",,"23 %","%",1,"allChronicFatigue","2023-12-05"
,"24434433",,"norm population",,,"fatigue",,"28 %","%",1,"allChronicFatigue","2023-12-05"
,"24434433",,"anxiety",,,"depression",,"97 %","%",1,"allChronicFatigue","2023-12-05"
,"24459081",,"B19",,,"cns manifestations",,"61.2 %","%",1,"allChronicFatigue","2023-12-05"
,"24459081",,"41",,,"peripheral nervous system manifestations",,"31.8 %","%",1,"allChronicFatigue","2023-12-05"
,"24459081",,"9",,,"myalgic encephalomyelitis",,"7.0 %","%",1,"allChronicFatigue","2023-12-05"
,"24511456",,"severity",,,"participants patient control",,"5 %","%",1,"allChronicFatigue","2023-12-05"
,"24511456",,"severity",,,"patient control",,"95.4 %","%",1,"allChronicFatigue","2023-12-05"
,"24615365",,"PAI",,,"cah patients",,"41 %","%",1,"allChronicFatigue","2023-12-05"
,"24615365",,"PAI",,,"cush ai patients",,"42 %","%",1,"allChronicFatigue","2023-12-05"
,"24615365",,"50 %",,,"sai patients",,"50 %","%",1,"allChronicFatigue","2023-12-05"
,"24662353",,"fatigue",,,"multiple sclerosis",,"57.6 %","%",1,"allChronicFatigue","2023-12-05"
,"24683425",,"exclusionary medical conditions",,,"female gulf war veterans",,"64.9 %","%",1,"allChronicFatigue","2023-12-05"
,"24683425",,"methodology",,,"male gulf war veterans  exclusionary medical conditions",,"53.4 %","%",1,"allChronicFatigue","2023-12-05"
,"24716799",,".6",,,"substantial fatigue",,"69.7 %","%",1,"allChronicFatigue","2023-12-05"
,"24807511",,"NA",,,"female patients chronic pelvic pain",,"30 %","%",1,"allChronicFatigue","2023-12-05"
,"24807511",,"bladder pain syndrome / interstitial cystitis patients",,,"hypertonic pelvic floor dysfunction",,"50 %to 87 %","%",1,"allChronicFatigue","2023-12-05"
,"24807511",,"bladder pain syndrome / interstitial cystitis patients",,,"hypertonic pelvic floor dysfunction",,"87 %","%",1,"allChronicFatigue","2023-12-05"
,"24807511",,"bladder pain syndrome",,,"endometriosis",,"70 %","%",1,"allChronicFatigue","2023-12-05"
,"24807511",,"Endometriosis",,,"bladder pain syndrome",,"61 %","%",1,"allChronicFatigue","2023-12-05"
,"24807511",,"Endometriosis",,,"bladder pain syndrome endometriosis",,"48 %","%",1,"allChronicFatigue","2023-12-05"
,"24807511",,"vestibulodynia",,,"bladder pain syndrome interstitial cystitis",,"25 %","%",1,"allChronicFatigue","2023-12-05"
,"24825734",,"Multidimensional Fatigue Inventory",,,"chronic fatigue",,"14 %","%",1,"allChronicFatigue","2023-12-05"
,"24876725",,"IBS",,,"complain gastrointestinal symptoms  psychiatric comorbidity",,"50 %","%",1,"allChronicFatigue","2023-12-05"
,"24923906",,"myopathic electromyogram",,,"female",,"80.0 %","%",1,"allChronicFatigue","2023-12-05"
,"24923906",,"elevated creatinine kinase levels",,,"myopathic electromyogram",,"25.0 %","%",1,"allChronicFatigue","2023-12-05"
,"24929332",,"CFS",,,"assessment",,"4 %","%",1,"allChronicFatigue","2023-12-05"
,"24934205",,"PoTS",,,"cohort return",,"50 %","%",1,"allChronicFatigue","2023-12-05"
,"24934205",,"PoTS",,,"over  university postgraduate degree",,"60 %","%",1,"allChronicFatigue","2023-12-05"
,"25092471",,"murine retroviral DNA signatures",,,"isolates cfs",,"6.7 %","%",1,"allChronicFatigue","2023-12-05"
,"25092471",,"murine retroviral DNA signatures",,,"healthy",,"5.4 %","%",1,"allChronicFatigue","2023-12-05"
,"25115874",,"Rome III",,,"irritable bowel syndrome",,"39.4 %","%",1,"allChronicFatigue","2023-12-05"
,"25115874",,"Rome III",,,"chronic fatigue",,"30.8 %","%",1,"allChronicFatigue","2023-12-05"
,"25115874",,"exposed group",,,"irritable bowel syndrome",,"6.7 %","%",1,"allChronicFatigue","2023-12-05"
,"25115874",,"irritable bowel syndrome",,,"chronic fatigue",,"15.3 %","%",1,"allChronicFatigue","2023-12-05"
,"25140862",,"Gonadal function",,,"chronic fatigue",,"31 %","%",1,"allChronicFatigue","2023-12-05"
,"25140862",,"chronic fatigue",,,"nhl",,"27 %","%",1,"allChronicFatigue","2023-12-05"
,"25140862",,"Gonadal function",,,"chronic fatigue",,"11 %","%",1,"allChronicFatigue","2023-12-05"
,"25151198",,"hypermobility",,,"females",,"73 %","%",1,"allChronicFatigue","2023-12-05"
,"25151198",,"healthy adolescents",,,"jh",,"56 %","%",1,"allChronicFatigue","2023-12-05"
,"25151198",,"hypermobility",,,"pots diagnosed  patients",,"34 %","%",1,"allChronicFatigue","2023-12-05"
,"25151198",,"Comorbid conditions",,,"sleep disturbances",,"77 %","%",1,"allChronicFatigue","2023-12-05"
,"25151198",,"hypermobility",,,"chronic fatigue",,"93 %","%",1,"allChronicFatigue","2023-12-05"
,"25151198",,"hypermobility",,,"chronic fatigue",,"94 %","%",1,"allChronicFatigue","2023-12-05"
,"25151198",,"Comorbid conditions",,,"fibromyalgia",,"24 %","%",1,"allChronicFatigue","2023-12-05"
,"25181721",,"0.522 %",,,"fms prevalence rates",,"0.307 %to 0.5","%",1,"allChronicFatigue","2023-12-05"
,"25181721",,"IBS and CFS",,,"fms prevalence rates",,"0.522 %","%",1,"allChronicFatigue","2023-12-05"
,"25238862",,"Fukuda criteria",,,"nine patients",,"14 %","%",1,"allChronicFatigue","2023-12-05"
,"25767968",,"OEF / OIF / OND Veterans",,,"cmi related diagnoses",,"8.2 %","%",1,"allChronicFatigue","2023-12-05"
,"25767968",,"CMI-related diagnoses",,,"vha",,"3.9 %","%",1,"allChronicFatigue","2023-12-05"
,"25768845",,"mean [ standard deviation",,,"women",,"58.7 %","%",1,"allChronicFatigue","2023-12-05"
,"25768845",,"FSSs",,,"prevalence rates",,"1.3 %","%",1,"allChronicFatigue","2023-12-05"
,"25768845",,"3.0 %",,,"prevalence rates",,"3.0 %","%",1,"allChronicFatigue","2023-12-05"
,"25768845",,"FSSs",,,"prevalence rates",,"9.7 %","%",1,"allChronicFatigue","2023-12-05"
,"25768845",,"low",,,"prevalence rates",,"1.6 % -28.6 %","%",1,"allChronicFatigue","2023-12-05"
,"25791667",,"CFS",,,"persistent physical symptoms",,"20.7 %","%",1,"allChronicFatigue","2023-12-05"
