"idPopulations0","PMID","pNam","popSize","nCases","nControls","popCountry","popMainChar","pSecChar","inclCrit","ageUni","ageMean","ageSD","ageLow","ageUp","femaleFreq","ageClass","sexClass","popDisease","popComorbidity","fromCode","projectName","uploadDate"
,"34343140",,,,,"",," neuromuscular disorders",,,,,,,,,," TITLE:Neuromuscular rehabilitation",,1,"vacNemus2","2024-03-08"
,"34342695",,"55",,,"",," neuropathy of the infrapatellar branch of the saphenous nerve",,,,,,,,,," infrapatellar saphenous neuralgia-a",,1,"vacNemus2","2024-03-08"
,"34337326",,"57",,,"",," ANS",,,,,,,,,," TITLE:Unilateral Vocal Cord Paralysis",,1,"vacNemus2","2024-03-08"
,"34335869",,,,,"",," ",,,,,,,,,," Tarsal Tunnel Surgery.",,1,"vacNemus2","2024-03-08"
,"34333121",,"13",,,"",," acute neuropathy without Covid-19",,,,,,,,,," Acute Neuropathy",,1,"vacNemus2","2024-03-08"
,"34332866",,,,,"",," post-COVID fatigue to myopathy.CONTEXT:",,,,,,,,,," myopathy.",,1,"vacNemus2","2024-03-08"
,"34328012",,"25",,,"american",," physical status",,,,,,,,,," anesthetic",,1,"vacNemus2","2024-03-08"
,"34326644",,"100",,"100","egypt",," AION, uveitis or CSCR",,,,,,,,,," Post-Acute COVID-19 Syndrome,",,1,"vacNemus2","2024-03-08"
,"34326575",,"3",,,"",," refractory of cases.",,,,,,,,,," subcutaneous",,1,"vacNemus2","2024-03-08"
,"34326011",,,,,"",," myopathy""",,,,,,,,,," post-COVID fatigue to myopathy"".",,1,"vacNemus2","2024-03-08"
,"34325956",,,,,"",," amyotrophy and left diaphragm paralysis.",,,,,,,,,," TITLE:[Parsonage-Turner syndrome",,1,"vacNemus2","2024-03-08"
,"34322190",,"3",,,"",," peripheral neuropathies in the extremities,",,,,,,,,,," extremity peripheral neuropathy.",,1,"vacNemus2","2024-03-08"
,"34318931",,"18",,,"",," paralaryngeal pain and odynophonia",,,,,,,,,," Paralaryngeal Pain and Odynophonia.",,1,"vacNemus2","2024-03-08"
,"34315630",,,,,"",," ",,,,,,,,,," pulmonary fibrosis",,1,"vacNemus2","2024-03-08"
,"34312272",,"50",,,"",," dysphagia and dysarthria.",,,,,,,,,," TITLE:Cranial Nerve Palsy",,1,"vacNemus2","2024-03-08"
,"34308849",,,,,"",," liver fibrosis",,,,,,,,,," liver fibrosis",,1,"vacNemus2","2024-03-08"
,"34307014",,"3090",,,"",," COVID-19",,,,,,,,,," Acute Respiratory Distress Syndrome",,1,"vacNemus2","2024-03-08"
,"34306871",,,,,"",," unilateral sciatic neuropathy",,,,,,,,,," TITLE:COVID-19-Induced Left Sciatic Neuropathy",,1,"vacNemus2","2024-03-08"
,"34306789",,"3",,,"",," neuromuscular impairments and chronic lung disease",,,,,,,,,," Multisystem Inflammatory Syndrome.",,1,"vacNemus2","2024-03-08"
,"34304328",,"70",,,"italy",," myopathic changes.",,,,,,,,,," COVID-19.",,1,"vacNemus2","2024-03-08"
,"34296787",,,,,"",," diabetic neuropathic rats",,,,,,,,,," diabetic neuropathic",,1,"vacNemus2","2024-03-08"
,"34296433",,"240",,,"italy",," immunosuppressed, and disabled",,,,,,,,,," neuromuscular disorders",,1,"vacNemus2","2024-03-08"
,"34291866",,,,,"",," glaucoma",,,,,,,,,," glaucoma.",,1,"vacNemus2","2024-03-08"
,"34290032",,,,,"",," coincidence.",,,,,,,,,," myasthenia gravis:",,1,"vacNemus2","2024-03-08"
,"34288779",,"28",,,"",," neuromuscular diseases.",,,,,,,,,," phrenic long-term facilitation over the course of motor neuron loss",,1,"vacNemus2","2024-03-08"
,"34287987",,"4",,,"",," SMA",,,,,,,,,," spinal muscular atrophy type 1.",,1,"vacNemus2","2024-03-08"
,"34287509",,"261",,,"",," Neuropathies of",,,,,,,,,," TITLE:Peripheral neuropathy in COVID-19",,1,"vacNemus2","2024-03-08"
,"34287109",,"477",,,"",," COVID-19",,,,,,,,,," COVID-19:",,1,"vacNemus2","2024-03-08"
,"34284603",,,,,"",," RTS or in chronic lateral elbow pain,",,,,,,,,,," Compression Neuropathy",,1,"vacNemus2","2024-03-08"
,"34283209",,,,,"",," traumatic PVR",,,,,,,,,," Traumatic PVR",,1,"vacNemus2","2024-03-08"
,"34282267",,"15",,,"china",," ",,,,,,,,,," diabetic peripheral neuropathy:",,1,"vacNemus2","2024-03-08"
,"34281937",,,,,"",," endothelial function",,,,,,,,,," ischaemic optic neuropathy",,1,"vacNemus2","2024-03-08"
,"34281428",,,,,"",," NULL",,,,,,,,,," Critically Ill Patients",,1,"vacNemus2","2024-03-08"
,"34280318",,,,,"",," neurological and neuropsychiatric problems,",,,,,,,,,," TITLE:COVID-19 Infection:",,1,"vacNemus2","2024-03-08"
,"34278446",,,,,"",," diabetic nephropathy",,,,,,,,,," diabetic nephropathy",,1,"vacNemus2","2024-03-08"
,"34278212",,,,,"",," Anosmia",,,,,,,,,," COVID-19:",,1,"vacNemus2","2024-03-08"
,"34277203",,,,,"",," myasthenia gravis crisis",,,,,,,,,," Myasthenia Gravis Crisis.",,1,"vacNemus2","2024-03-08"
,"34274833",,"3",,,"",," Covid-19 ARDS",,,,,,,,,," Covid-19 ARDS",,1,"vacNemus2","2024-03-08"
,"34274160",,,,,"",," TITLE:Optic neuropathy",,,,,,,,,," TITLE:Optic neuropathy",,1,"vacNemus2","2024-03-08"
,"34267050",,,,,"",," neuromuscular disorders,",,,,,,,,,," TITLE:Neuromuscular",,1,"vacNemus2","2024-03-08"
,"34266452",,"396","198","198","india",," pneumonia",,,,,,,,,," SARS Cov-2 infection:",,1,"vacNemus2","2024-03-08"
,"34261746",,,,,"",," paraesthesia variant of Guillain-Barré syndrome",,,,,,,,,," Guillain-Barré syndrome",,1,"vacNemus2","2024-03-08"
,"34258043",,,,,"",," carpal tunnel procedures.",,,,,,,,,," carpal tunnel",,1,"vacNemus2","2024-03-08"
,"34258039",,,,,"",," entrapment neuropathies",,,,,,,,,," pelvic entrapment neuropathies.",,1,"vacNemus2","2024-03-08"
,"34256728",,"8",,,"",," COVID-19",,,,,,,,,," COVID-19 related acute respiratory distress syndrome.",,1,"vacNemus2","2024-03-08"
,"34256165",,"966",,,"french",," severity of respirator",,,,,,,,,," SARS-CoV-2",,1,"vacNemus2","2024-03-08"
,"34255833",,,,,"",," ",,,,,,,,,," Pre-supplementary",,1,"vacNemus2","2024-03-08"
,"34252037",,,,,"",," ",,,,,,,,,," Neuropathy.",,1,"vacNemus2","2024-03-08"
,"34249353",,,,,"qatar",," viral or bacterial illnesses",,,,,,,,,," Guillain-Barré syndrome;",,1,"vacNemus2","2024-03-08"
,"34247452",,"21",,,"",," persistent dyspnea and fatigue",,,,,,,,,," severe COVID-19",,1,"vacNemus2","2024-03-08"
,"34239495",,"5",,,"egypt",," fever, cough, malaise, vomiting, and diarrhea",,,,,,,,,," Guillain-Barré Syndrome",,1,"vacNemus2","2024-03-08"
,"34239394",,,,,"",," ",,,,,,,,,," Spinal Muscular Atrophy.",,1,"vacNemus2","2024-03-08"
,"34234638",,"116",,,"",," diabetes mellitus, hypertension, and syncope,",,,,,,,,,," SARS-CoV-2 Virus.",,1,"vacNemus2","2024-03-08"
,"34233358",,"114",,,"",," without diabetes mellitus,",,,,,,,,,," Tetanus Prophylaxis.",,1,"vacNemus2","2024-03-08"
,"34231603",,,,,"",," ",,,,,,,,,," hepatic fibrosis",,1,"vacNemus2","2024-03-08"
,"34230841",,,,,"french polynesia",," Guillain-Barré syndrome.CONTEXT:",,,,,,,,,," Guillain-Barré syndrome.",,1,"vacNemus2","2024-03-08"
,"34229504",,,,,"",," widespread peripheral sensory neuropathy",,,,,,,,,," breast cancer",,1,"vacNemus2","2024-03-08"
,"34229010",,,,,"",," ",,,,,,,,,," neuropathic pain.",,1,"vacNemus2","2024-03-08"
,"38011410",,,,,"iran",," TITLE:Myasthenia gravis and coronavirus disease",,,,,,,,,," TITLE:Myasthenia gravis and coronavirus disease",,1,"vacNemus2","2024-03-08"
,"34225078",,,,,"",," brain edema",,,,,,,,,," traumatic brain injury.",,1,"vacNemus2","2024-03-08"
,"34222106",,"15",,"13","",," Chronic facial nerve palsy",,,,,,,,,," Chronic Facial Nerve Palsy,",,1,"vacNemus2","2024-03-08"
,"34222057",,"8",,,"",," Neuropathy",,,,,,,,,," sciatic nerve",,1,"vacNemus2","2024-03-08"
,"34218525",,,,,"",," ",,,,,,,,,," TITLE:Distal semimembranosus tendinopathy:",,1,"vacNemus2","2024-03-08"
,"34216297",,,,,"",," established myositis,",,,,,,,,,," Myositis:",,1,"vacNemus2","2024-03-08"
,"34214750",,"708",,,"",," woody breast myopathy<sup>1,2,3</sup>.CONTEXT:",,,,,,,,,," woody breast myopathy<sup>1,2,3</sup>.",,1,"vacNemus2","2024-03-08"
,"34213741",,,,,"",," CTS.",,,,,,,,,," carpal tunnel syndrome:",,1,"vacNemus2","2024-03-08"
,"34213074",,,,,"",," ",,,,,,,,,," mesangioproliferative glomerulonephritis.",,1,"vacNemus2","2024-03-08"
,"34211430",,,,,"",," with HIV",,,,,,,,,," HIV-1 TAT Protein-Induced Peripheral Neuropathy",,1,"vacNemus2","2024-03-08"
,"34211091",,,,,"",," SMA-",,,,,,,,,," atherosclerosis",,1,"vacNemus2","2024-03-08"
,"34204362",,,,,"",," neurological manifestations and neurological complications",,,,,,,,,," COVID-19.",,1,"vacNemus2","2024-03-08"
,"34202793",,,,,"",," diabetic neuropathy.",,,,,,,,,," Neuropathic Pain",,1,"vacNemus2","2024-03-08"
,"34199936",,,,,"",," neuropathic pain.",,,,,,,,,," Vincristine-Induced Neuropathic Pain.",,1,"vacNemus2","2024-03-08"
,"34193173",,,,,"",," ",,,,,,,,,," peritoneal fibrosis",,1,"vacNemus2","2024-03-08"
,"34191825",,"811",,,"denmark",," neuromuscular diseases.",,,,,,,,,," neuromuscular diseases (NMD)-Patient",,1,"vacNemus2","2024-03-08"
,"34189030",,"73",,,"",," coronavirus disease",,,,,,,,,," COVID-19",,1,"vacNemus2","2024-03-08"
,"34188476",,"46",,,"",," neuropathy and myopathy.",,,,,,,,,," COVID-19 Infection:",,1,"vacNemus2","2024-03-08"
,"34184490",,,,,"",," polyneuropathies",,,,,,,,,," TITLE:[Polyneuropathies",,1,"vacNemus2","2024-03-08"
,"34180450",,"1471",,,"",," neuromuscular disorders.",,,,,,,,,," COVID-19.",,1,"vacNemus2","2024-03-08"
,"34175976",,,,,"",," ",,,,,,,,,," TITLE:Malignant cerebral infarction",,1,"vacNemus2","2024-03-08"
,"34175449",,,,,"",," painful diabetic neuropathy.CONTEXT:",,,,,,,,,," painful diabetic neuropathy.",,1,"vacNemus2","2024-03-08"
,"34174909",,,,,"",," long-lasting cognitive impairment,",,,,,,,,,," chemobrain.",,1,"vacNemus2","2024-03-08"
,"34173087",,,,,"italian",," neuromuscular diseases?CONTEXT:",,,,,,,,,," neuromuscular diseases?",,1,"vacNemus2","2024-03-08"
,"34170003",,"25",,,"",," muscle weakness.",,,,,,,,,," COVID-19",,1,"vacNemus2","2024-03-08"
,"34169613",,"26",,"26","",," DPN.",,,,,,,,,," diabetic peripheral neuropathy.",,1,"vacNemus2","2024-03-08"
,"34169362",,"20",,,"german",," ARDS",,,,,,,,,," COVID-19",,1,"vacNemus2","2024-03-08"
,"34169015",,"37",,,"",," CTS.",,,,,,,,,," Carpal Tunnel Syndrome",,1,"vacNemus2","2024-03-08"
,"34166250",,,,,"",," dilated nonreactive pupils",,,,,,,,,," Coronavirus Disease",,1,"vacNemus2","2024-03-08"
,"34160585",,"1437",,,"",," COVID-19",,,,,,,,,," COVID-19",,1,"vacNemus2","2024-03-08"
,"34155186",,,,,"china",," respiratory illness,",,,,,,,,,," coronavirus disease-19.",,1,"vacNemus2","2024-03-08"
,"34153408",,,,,"",," ",,,,,,,,,," pancreatic fibrosis",,1,"vacNemus2","2024-03-08"
,"34150553",,,,,"",," TITLE:Central retinal artery occlusion and optic neuropathy",,,,,,,,,," TITLE:Central retinal artery occlusion and optic neuropathy",,1,"vacNemus2","2024-03-08"
,"34150372",,"80",,,"",," neuromuscular complaints",,,,,,,,,," TITLE:Rhabdomyolysis",,1,"vacNemus2","2024-03-08"
,"34149397",,,,,"",," neurological complications,",,,,,,,,,," TITLE:COVID-19, Neuropathology, and Aging:",,1,"vacNemus2","2024-03-08"
,"34147687",,"20",,,"",," residual paralysis.",,,,,,,,,," tetanic",,1,"vacNemus2","2024-03-08"
,"34146696",,,,,"",," ",,,,,,,,,," COVID-19 related Neuralgic amyotrophy»",,1,"vacNemus2","2024-03-08"
,"34141836",,,,,"",," immunodeficient mice. In humans, immature teratomas",,,,,,,,,," differentiation in teratomas",,1,"vacNemus2","2024-03-08"
,"34139207",,"478",,,"",," hypoxemic respiratory failure",,,,,,,,,," Emergent Endotracheal Intubation",,1,"vacNemus2","2024-03-08"
,"34138871",,"42",,,"united arab emirates",," myopathy, swallowing impairments,",,,,,,,,,," COVID-19.",,1,"vacNemus2","2024-03-08"
,"34136260",,,,,"indonesian",," Hypercoagulable state",,,,,,,,,," TITLE:Delayed hypercoagulable state in COVID-19",,1,"vacNemus2","2024-03-08"
,"34132249",,,,,"",," ACNES",,,,,,,,,," chronic abdominal pain",,1,"vacNemus2","2024-03-08"
,"34131929",,"816",,,"american",," COVID-19",,,,,,,,,," COVID-19",,1,"vacNemus2","2024-03-08"
,"34130866",,"34",,,"",," COVID 19",,,,,,,,,," COVID-19.",,1,"vacNemus2","2024-03-08"
,"34126414",,,,,"chinese",," ",,,,,,,,,," liver fibrosis",,1,"vacNemus2","2024-03-08"
,"34120913",,"73",,,"",," respiratory and bulbar weakness",,,,,,,,,," Congenital Myasthenic Syndrome.",,1,"vacNemus2","2024-03-08"
,"34119938",,"84",,,"",," diabetes and recent COVID-19",,,,,,,,,," COVID-19",,1,"vacNemus2","2024-03-08"
,"34118805",,,,,"",," Mechanical allodynia, thermal hyperalgesi",,,,,,,,,," peripheral neuropathy",,1,"vacNemus2","2024-03-08"
,"34117994",,,,,"",," emerging infectious diseases,",,,,,,,,,," Guillain-Barré Syndrome:",,1,"vacNemus2","2024-03-08"
,"34116899",,,,,"",," post partum Guillain Barre syndrome?CONTEXT:",,,,,,,,,," Guillain Barre syndrome?",,1,"vacNemus2","2024-03-08"
,"34115106",,"43",,,"",," COVID-19 or other critical illnesses",,,,,,,,,," Immune-Mediated Myopathy",,1,"vacNemus2","2024-03-08"
,"34108929",,,,,"",," Leber Hereditary Optic Neuropathy",,,,,,,,,," Leber Hereditary Optic Neuropathy",,1,"vacNemus2","2024-03-08"
,"34105826",,,,,"",," fibrotic diseases",,,,,,,,,," keloid",,1,"vacNemus2","2024-03-08"
,"34103203",,,,,"",," lead to higher detection.",,,,,,,,,," TITLE:Guillain-Barré Syndrome after Novel Coronavirus Disease",,1,"vacNemus2","2024-03-08"
,"34102194",,"5",,,"",," Diabetic peripheral neuropathy",,,,,,,,,," peripheral neuropathy",,1,"vacNemus2","2024-03-08"
,"34100785",,"10",,,"",," ES",,,,,,,,,," Neuromuscular Performance and Body Composition",,1,"vacNemus2","2024-03-08"
,"34099523",,"35",,"10","",," ",,,,,,,,,," COVID-19.",,1,"vacNemus2","2024-03-08"
,"34099459",,"63",,"55","",," SFN",,,,,,,,,," Small Fiber Neuropathy and Induce Neuropathic Pain",,1,"vacNemus2","2024-03-08"
,"34098184",,"18",,,"spain",," anxiety",,,,,,,,,," Multiple Sclerosis.",,1,"vacNemus2","2024-03-08"
,"34094671",,"143",,,"",," diagnosed as RCC",,,,,,,,,," right-sided colon cancer:",,1,"vacNemus2","2024-03-08"
,"34093416",,,,,"",," Established Neuromuscular Disorders.CONTEXT:",,,,,,,,,," Established Neuromuscular Disorders.",,1,"vacNemus2","2024-03-08"
,"34092049",,"13000",,,"korea",," type 2 diabetes",,,,,,,,,," type 2 diabetes.",,1,"vacNemus2","2024-03-08"
,"34090679",,,,,"",," critically ill COVID-19",,,,,,,,,," COVID-19",,1,"vacNemus2","2024-03-08"
,"34090522",,,,,"",," scleroderma",,,,,,,,,," scleroderma",,1,"vacNemus2","2024-03-08"
,"34090319",,"16",,,"",," tension-type or cervicogenic headache:",,,,,,,,,," cervicogenic headache:",,1,"vacNemus2","2024-03-08"
,"34090101",,"10963",,,"china",," (stress, anxiety, and depression)",,,,,,,,,," COVID-19:",,1,"vacNemus2","2024-03-08"
,"34088358",,"55",,,"japanese",," sugammadex-induced anaphylaxis",,,,,,,,,," sugammadex-induced anaphylaxis",,1,"vacNemus2","2024-03-08"
,"34086927",,"57",,,"",,"induced peripheral neuropathy,",,,,,,,,,," Cancer Pain",,1,"vacNemus2","2024-03-08"
,"34086070",,"1190",,,"germany",," endophthalmitis",,,,,,,,,," ophthalmic care",,1,"vacNemus2","2024-03-08"
,"34083194",,"76",,,"",," necrotising myopathy.",,,,,,,,,," COVID-19 infection.",,1,"vacNemus2","2024-03-08"
,"34082631",,"103",,,"",," neuropathy and nephropathy",,,,,,,,,," Type 2 Diabetes Mellitus",,1,"vacNemus2","2024-03-08"
,"34081332",,,,,"",," SARS-CoV-2 associated Guillain-Barre syndrome",,,,,,,,,," SARS-CoV-2 associated Guillain-Barre syndrome",,1,"vacNemus2","2024-03-08"
,"34079248",,"1",,,"",," venom-induced neuromuscular paralysis",,,,,,,,,," Philodryas olfersii Venom.",,1,"vacNemus2","2024-03-08"
,"34067540",,"175",,,"",," (involuntary spasms, dystonic disorders",,,,,,,,,," Botulinum Toxin-A:",,1,"vacNemus2","2024-03-08"
,"34064310",,,,,"",," Endometriosis",,,,,,,,,," Endometriosis:",,1,"vacNemus2","2024-03-08"
,"34060708",,"14",,,"",," More",,,,,,,,,," acute myelitis",,1,"vacNemus2","2024-03-08"
,"34058509",,"161",,,"italian",," ",,,,,,,,,," Guillain-Barré syndrome",,1,"vacNemus2","2024-03-08"
,"34056056",,,,,"",," TITLE:Dermatomyositis",,,,,,,,,," TITLE:Dermatomyositis",,1,"vacNemus2","2024-03-08"
,"34055107",,,,,"",," TITLE:[Sporadic neuropathy",,,,,,,,,," TITLE:[Sporadic neuropathy of the peroneal nerve in the knee",,1,"vacNemus2","2024-03-08"
,"34054964",,,,,"",," myasthenia gravis.",,,,,,,,,," Process-Related Impurities,",,1,"vacNemus2","2024-03-08"
,"34054704",,,,,"",," ulnar nerve instability,",,,,,,,,,," TITLE:Ulnar Neuropathy at the Elbow:",,1,"vacNemus2","2024-03-08"
,"34054173",,"22",,,"",," COVID-19 related ARDS.",,,,,,,,,," COVID-19 acute respiratory distress syndrome.",,1,"vacNemus2","2024-03-08"
,"34053847",,"116",,,"",," one with advanced Becker muscular dystrophy",,,,,,,,,," Duchenne/Becker muscular dystrophy",,1,"vacNemus2","2024-03-08"
,"34053770",,"68",,,"",," optic disc edema characteristic of recent NAION",,,,,,,,,," ischemic optic neuropathy",,1,"vacNemus2","2024-03-08"
,"34049779",,"7",,,"",," ",,,,,,,,,," Duchenne muscular dystrophy",,1,"vacNemus2","2024-03-08"
,"34047931",,"400",,,"",," systemic neuromuscular disorders or chronic organ failures,",,,,,,,,,," muscle weakness",,1,"vacNemus2","2024-03-08"
,"34045968",,,,,"",," ",,,,,,,,,," Liver Fibrosis",,1,"vacNemus2","2024-03-08"
,"34039739",,,,,"",," inflammatory and neuropathic injury.",,,,,,,,,," inflammatory mechanical and spontaneous pain",,1,"vacNemus2","2024-03-08"
,"34037239",,"90",,"90","",," multiple organ dysfunction syndrome.",,,,,,,,,," multi-organ dysfunction syndrome:",,1,"vacNemus2","2024-03-08"
,"34031091",,,,,"",," upper-limb sensorimotor polyneuropathy",,,,,,,,,," TITLE:Polyneuropathy",,1,"vacNemus2","2024-03-08"
,"34020890",,"20",,,"",," myopathic changes",,,,,,,,,," long-term fatigue after COVID-19.",,1,"vacNemus2","2024-03-08"
,"34019015",,,,,"",," Positive COVID-19 Infection.CONTEXT:",,,,,,,,,," COVID-19 Infection.",,1,"vacNemus2","2024-03-08"
,"34019009",,,,,"",," ",,,,,,,,,," Asymptomatic SARS-CoV-2 Infection.",,1,"vacNemus2","2024-03-08"
,"34019004",,,,,"",," chronic immune neuropathies",,,,,,,,,," ",,1,"vacNemus2","2024-03-08"
,"34015079",,,,,"",," ischemic optic neuropathy.",,,,,,,,,," Ischemic Optic Nerve Injury",,1,"vacNemus2","2024-03-08"
,"34012278",,,,,"",," DM-induced DN",,,,,,,,,," Diabetic Nephropathy.",,1,"vacNemus2","2024-03-08"
,"34011492",,"193",,,"",," viral lower respiratory tract illness.",,,,,,,,,," SARS-CoV-2 infection:",,1,"vacNemus2","2024-03-08"
,"34004193",,,,,"",," ",,,,,,,,,," pancreatic stellate cells.",,1,"vacNemus2","2024-03-08"
,"34002379",,,,,"",," neurological",,,,,,,,,," TITLE:SARS-CoV-2",,1,"vacNemus2","2024-03-08"
,"34001839",,"46",,,"",," mild left median neuropathy at the wrist and motor unit recruitment pattern",,,,,,,,,," TITLE:Extended Neuralgic Amyotrophy Syndrome",,1,"vacNemus2","2024-03-08"
,"33999887",,"19",,,"",," impaired vision",,,,,,,,,," TITLE:SARS-CoV-2",,1,"vacNemus2","2024-03-08"
,"33998551",,"41",,"41","",," persistent symptoms",,,,,,,,,," acute covid-19?",,1,"vacNemus2","2024-03-08"
,"33998452",,"62",,,"",," SARS-CoV-2.",,,,,,,,,," COVID-19].",,1,"vacNemus2","2024-03-08"
,"33996867",,,,,"",," COVID-19.CONTEXT:",,,,,,,,,," COVID-19.",,1,"vacNemus2","2024-03-08"
,"33993212",,"86",,"86","",," coronavirus disease 2019 (COVID-19)",,,,,,,,,," COVID-19.",,1,"vacNemus2","2024-03-08"
,"33991294",,,,,"",," neurodegenerative and neuromuscular disorders,",,,,,,,,,," ",,1,"vacNemus2","2024-03-08"
,"33987355",,,,,"",," expression",,,,,,,,,," asthmatic mice.",,1,"vacNemus2","2024-03-08"
,"33987274",,,,,"",," stable carcinomas",,,,,,,,,," mammary tumor",,1,"vacNemus2","2024-03-08"
,"33987119",,,,,"",," ",,,,,,,,,," Respiratory Distress and Coma.",,1,"vacNemus2","2024-03-08"
,"33987045",,"5",,,"",," compressive unilateral ankle dorsiflexion weakness",,,,,,,,,," TITLE:COVID-19",,1,"vacNemus2","2024-03-08"
,"33986036",,,,,"",," ",,,,,,,,,," TITLE:Antinociceptive",,1,"vacNemus2","2024-03-08"
,"33983005",,,,,"",," weakness, fatigue, neuropathy, and functional impairment",,,,,,,,,," TITLE:Post-ICU Care",,1,"vacNemus2","2024-03-08"
,"33981939",,"1320",,,"",," neuropathy,",,,,,,,,,," severe acute respiratory syndrome coronavirus 2 infection.",,1,"vacNemus2","2024-03-08"
,"33981305",,"11636",,,"panama",," quadriplegia (58%) and paraplegia (42%).",,,,,,,,,," TITLE:Acute Transverse Myelitis",,1,"vacNemus2","2024-03-08"
,"33973077",,"16",,,"",," NMD-associated kyphoscoliosis.",,,,,,,,,," severe low back pain",,1,"vacNemus2","2024-03-08"
,"33964607",,,,,"",," losses of motor units.",,,,,,,,,," neuromuscular junction",,1,"vacNemus2","2024-03-08"
,"33964567",,,,,"",," painful diabetic neuropathy.CONTEXT:",,,,,,,,,," painful diabetic neuropathy.",,1,"vacNemus2","2024-03-08"
,"33963717",,,,,"",," diabetic rats with ED",,,,,,,,,," erectile dysfunction].",,1,"vacNemus2","2024-03-08"
,"33963170",,"15",,,"",," generalized weakness",,,,,,,,,," TITLE:Rhabdomyolysis",,1,"vacNemus2","2024-03-08"
,"33962695",,,,,"",," central nervous system (CNS) disorders, and peripheral neuropathy.",,,,,,,,,," SARS-CoV-2",,1,"vacNemus2","2024-03-08"
,"33961837",,"1",,,"",," ",,,,,,,,,," long-term bilirubin metabolism disorder.",,1,"vacNemus2","2024-03-08"
,"33958320",,"2",,,"",," mechanical allodynia and thermal hyperalgesia,",,,,,,,,,," peripheral neuropathy",,1,"vacNemus2","2024-03-08"
,"33953686",,,,,"",," ",,,,,,,,,," Pulmonary Fibrosis",,1,"vacNemus2","2024-03-08"
,"33952237",,,,,"",," alveolar septal destruction and inflammatory cell infiltration",,,,,,,,,," bleomycin-induced lung fibrosis.",,1,"vacNemus2","2024-03-08"
