"idPopulations0","PMID","pNam","popSize","nCases","nControls","popCountry","popMainChar","pSecChar","inclCrit","ageUni","ageMean","ageSD","ageLow","ageUp","femaleFreq","ageClass","sexClass","popDisease","popComorbidity","fromCode","projectName","uploadDate"
,"25193295",,"120","120","120","",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"25192851",,"618",,"197","",," ",,,,,,,,,," multiple sclerosis",,1,"projTutoTrialRisk","2024-02-06"
,"25192689",,"40","40",,"",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"25192389",,"518","518","519","",," surgical site infections, distant infections",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"25192259",,"88","88","88","china",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"25191702",,"240","240","240","",," ",,,,,,,,,," coronary artery disease.",,1,"projTutoTrialRisk","2024-02-06"
,"25190442",,"1679","1679","1679","",," diabetic",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"25190123",,"122","122","122","",," ",,,,,,,,,," endometrial cancer.",,1,"projTutoTrialRisk","2024-02-06"
,"25190072",,"66","66","66","",," ",,,,,,,,,," coronary artery disease:",,1,"projTutoTrialRisk","2024-02-06"
,"25189856",,"87","87","87","",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"25189750",,"16","16","16","",," non-WMSD",,,,,,,,,," musculoskeletal disorders",,1,"projTutoTrialRisk","2024-02-06"
,"25189746",,,,,"",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"25189655",,,,,"netherlands",," ",,,,,,,,,," TITLE:RSV infection",,1,"projTutoTrialRisk","2024-02-06"
,"25189626",,"200","200","200","sweden",," elevation myocardial infarction or unstable angina",,,,,,,,,," emergent coronary syndromes:",,1,"projTutoTrialRisk","2024-02-06"
,"25189523",,,"198","198","american",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"25189490",,"27492","27492","27492","",," ",,,,,,,,,," vascular disease.",,1,"projTutoTrialRisk","2024-02-06"
,"25189167",,"35","35",,"",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"25188603",,"850","850",,"united states",," ",,,,,,,,,," TITLE:Morbidity, mortality,",,1,"projTutoTrialRisk","2024-02-06"
,"25188543",,"65","65","65","",," posttraumatic stress disorder (PTSD) and combat PTSD",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"25187903",,"252","252",,"italy",," ",,,,,,,,,," age, gender,",,1,"projTutoTrialRisk","2024-02-06"
,"25187580",,"92","92",,"",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"25187524",,,,,"",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"25186739",,,,,"",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"25186547",,"421","421","480","norway",," risk factors",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"25186131",,,,,"",," ",,,,,,,,,," blepharospasm or cervical dystonia",,1,"projTutoTrialRisk","2024-02-06"
,"25185893",,"9209","9209","9209","japan",," hypertension.",,,,,,,,,," hypercholesterolemia for cardiovascular disease",,1,"projTutoTrialRisk","2024-02-06"
,"25185831",,"92","92","92","",," cardiovascular disease",,,,,,,,,," blood pressure",,1,"projTutoTrialRisk","2024-02-06"
,"25185763",,,,,"united states",," ",,,,,,,,,," severe aortic stenosis.",,1,"projTutoTrialRisk","2024-02-06"
,"25185754",,"655","655","655","",," ANSWERNO",,,,,,,,,," cardiovascular disease",,1,"projTutoTrialRisk","2024-02-06"
,"25185252",,"181","181","181","",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"25185016",,"38","38","38","",," TCs",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"25183770",,,,,"",," ",,,,,,,,,," intermediate-to-high risk or recurrent endometrial cancer.",,1,"projTutoTrialRisk","2024-02-06"
,"25183741",,"188","188","188","",," ",,,,,,,,,," coronary artery disease",,1,"projTutoTrialRisk","2024-02-06"
,"25183601",,,,"14","",," ",,,,,,,,,," idiopathic and non-idiopathic clubfoot.",,1,"projTutoTrialRisk","2024-02-06"
,"25183595",,"96","96","96","",," ",,,,,,,,,," pain and neuropathic pain",,1,"projTutoTrialRisk","2024-02-06"
,"25183511",,,,,"hungary",," ",,,,,,,,,," new-onset diabetes after kidney transplantation.",,1,"projTutoTrialRisk","2024-02-06"
,"25183453",,"33","33","33","spain",," atherosclerosis.",,,,,,,,,," high cardiovascular risk",,1,"projTutoTrialRisk","2024-02-06"
,"25183428",,"183","183","183","belgium",," smoking history and Pseudomonas aeruginosa,",,,,,,,,,," non-cystic fibrosis bronchiectasis",,1,"projTutoTrialRisk","2024-02-06"
,"25183409",,,,"69","",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"25182625",,"184",,"3080","belgium, netherlands",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"25182454",,"18","18","18","united states",," ",,,,,,,,,," acute venous thromboembolism.",,1,"projTutoTrialRisk","2024-02-06"
,"25182247",,"1504",,,"",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"25181622",,"192","192","192","india",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"25181492",,"4116","4116","238","",," cardiovascular disease",,,,,,,,,," type 2 diabetes",,1,"projTutoTrialRisk","2024-02-06"
,"25180722",,"104","104","104","",," ",,,,,,,,,," ICU-acquired weakness",,1,"projTutoTrialRisk","2024-02-06"
,"25180525",,"657","657","657","american",," conduct disorder symptoms,",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"25180378",,"928",,"412","netherlands",," diabetes mellitus,",,,,,,,,,," urinary tract infections",,1,"projTutoTrialRisk","2024-02-06"
,"25180177",,"163","163","163","poland",," CHD",,,,,,,,,," coronary heart disease.",,1,"projTutoTrialRisk","2024-02-06"
,"25179979",,,"254","254","china",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"25179975",,,,,"turkey",," deep sternal wound infection.",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"25179970",,"119","16","16","",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"25179968",,,"126","126","",," diabetes, hypertension, chronic renal insufficiency,",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"25179493",,,"189",,"",," ",,,,,,,,,," chronic hepatitis B.",,1,"projTutoTrialRisk","2024-02-06"
,"25179265",,"617","617","617","south africa",," alcohol use,",,,,,,,,,," STI",,1,"projTutoTrialRisk","2024-02-06"
,"25179260",,"642","642","642","",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"25178882",,"64","8","8","",," ",,,,,,,,,," caries",,1,"projTutoTrialRisk","2024-02-06"
,"25178810",,"999","999","999","germany",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"25178669",,"7740","7740",,"",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"25178568",,"148","148","148","",," cardiovascular disease",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"25178517",,"24",,"5","",," ",,,,,,,,,," chronic lymphocytic leukemia",,1,"projTutoTrialRisk","2024-02-06"
,"25178312",,,"280","280","",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"25177682",,,,,"brazil",," sepsis",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"25175696",,"309","309","309","",," ",,,,,,,,,," heart failure",,1,"projTutoTrialRisk","2024-02-06"
,"25175566",,,,"23","brazil",," ",,,,,,,,,," alpha-thalassemia,",,1,"projTutoTrialRisk","2024-02-06"
,"25175176",,"4141","4141","4141","germany",," ",,,,,,,,,," myocardial infarction.",,1,"projTutoTrialRisk","2024-02-06"
,"25175097",,"142",,"131","scotland, united kingdom",," major depression",,,,,,,,,," lung cancer.",,1,"projTutoTrialRisk","2024-02-06"
,"25174591",,,,,"",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"25173719",,,,,"",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"25173538",,"100","100",,"",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"25173199",,"100","100","100","",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"25172932",,"97","97",,"",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"25172777",,"641","641","41","thailand",," ",,,,,,,,,," leptospiral infection and leptospirosis",,1,"projTutoTrialRisk","2024-02-06"
,"25172769",,"14","14","22","united kingdom",," nocturia,",,,,,,,,,," obstructive sleep apnoea syndrome",,1,"projTutoTrialRisk","2024-02-06"
,"25172541",,"120",,"34","egypt",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"25172489",,,,,"",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"25172198",,"3472","3472","3472","",," cardiovascular disease or cardiovascular risk factors.",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"25171902",,"1199","1199","1199","australia, south africa",," baseline PSA level.",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"25171898",,"156","156","156","australia",," ",,,,,,,,,," blood pressure",,1,"projTutoTrialRisk","2024-02-06"
,"25171741",,,"2345",,"",," ",,,,,,,,,," eczema:",,1,"projTutoTrialRisk","2024-02-06"
,"25171483",,"537","537","4","",," dementia.",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"25170612",,,,,"singapore",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"25170226",,"54","54","50","taiwan",," hepatitis B or C",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"25169962",,,,,"",," ",,,,,,,,,," Crohn's disease",,1,"projTutoTrialRisk","2024-02-06"
,"25169950",,"302","28",,"switzerland, germany",," diabetes mellitus)",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"25169796",,,"204","204","",," ",,,,,,,,,," atrioventricular conduction delay",,1,"projTutoTrialRisk","2024-02-06"
,"25169652",,"30","30","30","",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"25169211",,"10505","5255","5255","denmark",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"25169194",,"431","431",,"taiwan",," ",,,,,,,,,," major cancers",,1,"projTutoTrialRisk","2024-02-06"
,"25169040",,"1400","1400","1400","",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"25168927",,"390","390","390","dutch",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"25168752",,"78",,,"belgium",," dermatitis.",,,,,,,,,," head and neck cancer.",,1,"projTutoTrialRisk","2024-02-06"
,"25168189",,"190","190","190","",," ",,,,,,,,,," acute coronary syndrome.",,1,"projTutoTrialRisk","2024-02-06"
,"25168159",,"59","59","22","",," central obesity and insulin resistance",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"25168098",,"1709",,,"",," diabetes",,,,,,,,,," coronary artery",,1,"projTutoTrialRisk","2024-02-06"
,"25167690",,"621","621","621","israel",," ",,,,,,,,,," iron deficiency anemia",,1,"projTutoTrialRisk","2024-02-06"
,"25166221",,,"75","75","denmark",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"25164513",,"63","63","63","",," ",,,,,,,,,," TITLE:Blood pressure, salivary cortisol,",,1,"projTutoTrialRisk","2024-02-06"
,"25163639",,,,"116","turkey",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"25163483",,,,,"",," weight loss",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"25162989",,"15","15",,"",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"25162028",,,,,"",," ",,,,,,,,,," nasopharyngeal carcinoma",,1,"projTutoTrialRisk","2024-02-06"
,"25161114",,"28","28","28","france",," ",,,,,,,,,," type 2 diabetes:",,1,"projTutoTrialRisk","2024-02-06"
,"25160775",,,,"88","",," ",,,,,,,,,," musculoskeletal symptoms and health inequalities",,1,"projTutoTrialRisk","2024-02-06"
,"25160658",,"166","166","166","",," ",,,,,,,,,," acute myeloid leukaemia and high-risk myelodysplastic",,1,"projTutoTrialRisk","2024-02-06"
,"25160563",,"5954","5954","5954","",," blood pressure on and depression",,,,,,,,,," TITLE:Blood pressure values and depression",,1,"projTutoTrialRisk","2024-02-06"
,"25160063",,"53","53","53","japan",," anemia, headache, palpitations, and diarrhea.",,,,,,,,,," essential thrombocythemia.",,1,"projTutoTrialRisk","2024-02-06"
,"25159700",,"121","121","121","australia",," ",,,,,,,,,," acute coronary syndrome patients with depression:",,1,"projTutoTrialRisk","2024-02-06"
,"25159623",,"786","786","786","",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"25159605",,"99","99",,"",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"25159358",,"132","132","132","",," ",,,,,,,,,," opioid-induced respiratory depression and obstructive breathing patterns.",,1,"projTutoTrialRisk","2024-02-06"
,"25159313",,,,,"",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"25159238",,"56","56","56","",," coronary artery disease",,,,,,,,,," systemic hypertension.",,1,"projTutoTrialRisk","2024-02-06"
,"25159236",,"2226","2226","2226","united kingdom",," ",,,,,,,,,," small abdominal aortic aneurysms.",,1,"projTutoTrialRisk","2024-02-06"
,"25159234",,"10082","10082","10082","canada, united states",," ",,,,,,,,,," atrial fibrillation",,1,"projTutoTrialRisk","2024-02-06"
,"25159226",,"25","25","25","",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"25159038",,,,,"",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"25158772",,"3020","3020","3020","",," diabetes mellitus, history of hypertension,",,,,,,,,,," lacunar stroke",,1,"projTutoTrialRisk","2024-02-06"
,"25158654",,"132","132","132","united states",," Dyads",,,,,,,,,," cancer",,1,"projTutoTrialRisk","2024-02-06"
,"25157647",,"150","150","150","kenya, south africa",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"25157406",,"1480","48",,"denmark",," known common type 2 diabetes-associated gene variants",,,,,,,,,," type 2 diabetes",,1,"projTutoTrialRisk","2024-02-06"
,"25157013",,,,,"",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"25156992",,"1224","1224","1224","",," ",,,,,,,,,," venous thromboembolism:",,1,"projTutoTrialRisk","2024-02-06"
,"25156540",,,,,"",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"25156511",,,,,"germany",," ",,,,,,,,,," radiosensitivity.",,1,"projTutoTrialRisk","2024-02-06"
,"25156453",,"17",,,"finland",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"25156114",,,,"246","",," HIV-infected patients with tuberculosis",,,,,,,,,," HIV and antiretroviral therapy.",,1,"projTutoTrialRisk","2024-02-06"
,"25156040",,"46","46","3","japanese",," ",,,,,,,,,," oral leukoplakia",,1,"projTutoTrialRisk","2024-02-06"
,"25155966",,"90",,"30","",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"25155901",,"201","201","201","",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"25155895",,"100","100","100","spain",," diastolic blood pressure,",,,,,,,,,," cardiovascular risk factors",,1,"projTutoTrialRisk","2024-02-06"
,"25155362",,"16","8","8","",," pre- and type 2 diabetes",,,,,,,,,," Pre- and Type 2 Diabetes",,1,"projTutoTrialRisk","2024-02-06"
,"25154982",,"303","303","303","",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"25154822",,"891",,,"",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"25154674",,,,,"",," cancer",,,,,,,,,," depression and anxiety",,1,"projTutoTrialRisk","2024-02-06"
,"25154055",,"203",,,"netherlands",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"25153537",,"87","87","87","china",," ",,,,,,,,,," critically ill",,1,"projTutoTrialRisk","2024-02-06"
,"25153504",,"90",,,"",," ",,,,,,,,,," Crohn's Disease",,1,"projTutoTrialRisk","2024-02-06"
,"25153503",,"3474",,,"denmark",," ",,,,,,,,,," microscopic colitis:",,1,"projTutoTrialRisk","2024-02-06"
,"25153313",,"35","35","23","",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"25152474",,"150","150","150","united states",," severe aortic stenosis,",,,,,,,,,," severe aortic stenosis",,1,"projTutoTrialRisk","2024-02-06"
,"25151920",,"102","102",,"british",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"25151903",,"123","13","13","china",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"25151662",,"272","272","272","",," HIV risk",,,,,,,,,," HIV-infected smokers.",,1,"projTutoTrialRisk","2024-02-06"
,"25151341",,,"3","3","",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"25151065",,"111","111","111","israel",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"25151031",,"50","50","50","",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"25150076",,"1280",,"1115","iran",," atopic eczema, allergic rhinitis and asthma",,,,,,,,,," asthma and allergic diseases",,1,"projTutoTrialRisk","2024-02-06"
,"25149660",,"76","39","39","",," infratentorial ependymoma",,,,,,,,,," infratentorial ependymoma.",,1,"projTutoTrialRisk","2024-02-06"
,"25148838",,"14","14","14","",," mitral stenosis",,,,,,,,,," native mitral and aortic valve disease",,1,"projTutoTrialRisk","2024-02-06"
,"25148515",,,,,"chinese",," ",,,,,,,,,," depressive symptoms",,1,"projTutoTrialRisk","2024-02-06"
,"25148458",,"1071","1071","840","",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"25148185",,"40","40",,"",," ",,,,,,,,,," intermediate- or high-risk prostate cancer.",,1,"projTutoTrialRisk","2024-02-06"
,"25147345",,"18","18","18","",," ",,,,,,,,,," ischaemic preconditioning",,1,"projTutoTrialRisk","2024-02-06"
,"25147259",,,,,"",," type 2 diabetes:",,,,,,,,,," type 2 diabetes:",,1,"projTutoTrialRisk","2024-02-06"
,"25147225",,,"1218","1218","",," kidney disease",,,,,,,,,," risk of kidney disease:",,1,"projTutoTrialRisk","2024-02-06"
,"25147039",,"800","800","800","",," diabetes.",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"25147037",,"909","909","909","united states",," ",,,,,,,,,," cryptogenic stroke",,1,"projTutoTrialRisk","2024-02-06"
,"25147030",,,,,"canada, united states",," bleeding and vascular complications",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"25147029",,,"500","500","italy",," ",,,,,,,,,," ST elevation myocardial infarction:",,1,"projTutoTrialRisk","2024-02-06"
,"25147013",,"192",,"13","france",," ",,,,,,,,,," chronic venous insufficiency.",,1,"projTutoTrialRisk","2024-02-06"
,"25146513",,"218","218","218","chinese",," ",,,,,,,,,," hyperlipidemia:",,1,"projTutoTrialRisk","2024-02-06"
,"25146127",,"60","60","60","",," ",,,,,,,,,," septic pneumonia",,1,"projTutoTrialRisk","2024-02-06"
,"25146098",,"49",,"49","",," ",,,,,,,,,," pulmonary embolism",,1,"projTutoTrialRisk","2024-02-06"
,"25145762",,"300","300",,"",," bacteruria (p=0.020), dysuria",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"25145512",,"734",,,"germany",," ",,,,,,,,,," TITLE:Breast cancer",,1,"projTutoTrialRisk","2024-02-06"
,"25145323",,"60","60","60","germany",," coronary artery disease and endothelial dysfunction",,,,,,,,,," coronary artery disease.",,1,"projTutoTrialRisk","2024-02-06"
,"25144885",,"15","4","15","",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"25144658",,"635","635","635","united states, china",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"25143830",,,,,"",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"25143722",,,"15","12","",," COPD,",,,,,,,,,," chronic obstructive pulmonary disease.",,1,"projTutoTrialRisk","2024-02-06"
,"25143321",,"1156","891","4","",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"25143068",,"59","59","59","brazil",," ",,,,,,,,,," Candida",,1,"projTutoTrialRisk","2024-02-06"
,"25142791",,"1248","1248","1248","chinese",," diabetes",,,,,,,,,," cardiovascular events and cardiovascular risks",,1,"projTutoTrialRisk","2024-02-06"
,"25142788",,"1657","1657","1657","germany",," Increased patient age and female gender",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"25142496",,"94","94","94","japan",," acute kidney injury, sepsis, or graft loss",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"25142320",,"305","141","91","",," 2 classical cardiovascular risk factors,",,,,,,,,,," coronary artery disease.",,1,"projTutoTrialRisk","2024-02-06"
,"25142075",,"220","72","72","serbia",," ",,,,,,,,,," advanced pancreatic cancer",,1,"projTutoTrialRisk","2024-02-06"
,"25141098",,"243","243","184","american",," stroke",,,,,,,,,," stroke",,1,"projTutoTrialRisk","2024-02-06"
,"25140994",,"528","528","79","",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"25140981",,"309","309","309","",," alcohol use disorders",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"25140908",,"84","84","84","",," ",,,,,,,,,," ischemic heart disease",,1,"projTutoTrialRisk","2024-02-06"
,"25140866",,,"84","19","",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"25140469",,,"50","96","",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"25139884",,,"77","77","spanish",," ",,,,,,,,,," TITLE:Increased serum calcium levels and risk of type 2 diabetes",,1,"projTutoTrialRisk","2024-02-06"
,"25139726",,"120","120","120","",," Parkinson's Disease",,,,,,,,,," obese endometrial cancer",,1,"projTutoTrialRisk","2024-02-06"
