"idResults0","doc_id","PMID","exp1","expType","expLow1","expHigh1","expUnit1","refExp1","outcome","result","icLow","icUpper","measureType","pValue","exp2","adjustment","fromCode","projectName","uploadDate"
,"24622044_1_OR","24622044","influenza-associated ari",,"NULL","NULL",," control households"," influenza morbidity.",0.4,0.2,0.82,"relative risk (RR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24623469_4_OR","24623469","therapy with corticosteroids",,"NULL","NULL",," answernotfound"," treatment resistance and relapse",0.115,0.051,0.256,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24623469_5_OR","24623469","presence of muscle pain",,"NULL","NULL",," answernotfound"," treatment resistance and relapse",0.249,0.083,0.747,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24623469_8_OR","24623469","lower serum creatinine level",,"NULL","NULL",," answernotfound"," risk of relapse.",0.925,0.872,0.981,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24623469_3_OR","24623469","higher erythrocyte sedimentation rate",,"NULL","NULL",," answernotfound"," treatment resistance and relapse",1.009,1.001,1.018,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24623469_1_OR","24623469","higher serum creatinine level",,"NULL","NULL",," answernotfound"," treatment resistance and relapse",1.087,1.001,1.18,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24623469_6_OR","24623469","lung involvement",,"NULL","NULL",," answernotfound"," risk of relapse.",1.768,1.088,2.872,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24623848_2_OR","24623848","rs964184",,"NULL","NULL",," answernotfound"," prostate cancer risk",0.27,0.09,0.83,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24623848_3_OR","24623848","rs11057830",,"NULL","NULL",," answernotfound"," lower risk of prostate cancer.",0.32,0.1,1.01,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24623848_1_OR","24623848","snp (rs964184)",,"NULL","NULL",," answernotfound"," prostate cancer risk",0.75,0.58,0.98,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24626998_1_OR","24626998","ci-aki",,"NULL","NULL",," answernotfound"," death",5.71,5.16,6.26,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24627331_2_OR","24627331","placebo",,"NULL","NULL",," answernotfound"," stroke)",0.89,0.74,1.07,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24627331_1_OR","24627331","vorapaxar",,"NULL","NULL",," answernotfound"," stroke)",0.99,0.83,1.17,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24627331_3_OR","24627331","vorapaxar",,"NULL","NULL",," answernotfound"," moderate/severe bleeding",1.46,0.99,2.15,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24627349_3_OR","24627349","transplant characteristics and cvd risk factors,",,"NULL","NULL",," answernotfound"," mortality risk",1.13,1.01,1.27,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24627349_5_OR","24627349","each 20-mmhg increase in baseline systolic bp",,"NULL","NULL",," answernotfound"," mortality risk",1.31,1.03,1.66,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24627349_4_OR","24627349","each 20-mmhg increase in baseline systolic bp",,"NULL","NULL",," answernotfound"," increase in cvd risk",1.31,1.06,1.62,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24627349_1_OR","24627349","each 20-mmhg increase in baseline systolic bp",,"NULL","NULL",," answernotfound"," 32% increase in subsequent cvd risk",1.32,1.19,1.46,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24629400_1_OR","24629400","height, smoking status,",,"NULL","NULL",," answernotfound"," cardiovascular risk and mortality.",2,0.94,2,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24630485_1_OR","24630485","ileo-colonic disease",,"NULL","NULL",," answernotfound"," lower risk of severe er",0.52,0.277,0.974,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24630881_3_OR","24630881","smoking",,"NULL","NULL",," nonsmokers."," higher 1-year mortality",0.797,0.65,0.97,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24630881_1_OR","24630881","smokers",,"NULL","NULL",," nonsmokers."," higher 1-year mortality",0.8,0.67,0.96,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24630881_4_OR","24630881","smoking",,"NULL","NULL",," nonsmokers."," higher 1-year mortality",1.06,0.86,1.32,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24630881_5_OR","24630881","smoking",,"NULL","NULL",," nonsmokers."," higher 1-year mortality",1.37,1.07,1.7,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24632279_1_OR","24632279","(target lesion revascularization:",,"NULL","NULL",," answernotfound"," repeat revascularization",1.34,1.05,1.7,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24632279_3_OR","24632279","cardiac death or myocardial infarction",,"NULL","NULL",," answernotfound"," repeat revascular",1.4,1.09,1.81,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24632279_2_OR","24632279","dm",,"NULL","NULL",," answernotfound"," cardiac death or myocardial infarction.",1.4,1.15,1.72,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24636159_1_OR","24636159","serum ace2 level",,"NULL","NULL",," answernotfound"," risk of developing postoperative morbidities",2.12,1.57,6.23,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24637869_2_OR","24637869","1 unit increase in variability",,"NULL","NULL",," answernotfound"," allograft dysfunction or death.",1.76,1.4,2.3,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24637890_1_OR","24637890","the existence of disabling back pain",,"NULL","NULL",," answernotfound"," perceived recovery at one year",0.32,0.18,0.56,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24637951_2_OR","24637951","copd,",,"NULL","NULL",," answernotfound"," na-mci",1.58,1.04,2.4,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24637951_1_OR","24637951","a diagnosis of copd",,"NULL","NULL",," answernotfound"," risk for na-mci",1.83,1.04,3.23,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24637951_5_OR","24637951","copd,",,"NULL","NULL",," answernotfound"," na-mci",2.58,1.32,5.06,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24638003_1_OR","24638003","rfs",,"NULL","NULL",," answernotfound"," gist.",0.6,0.43,0.75,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24638843_4_OR","24638843","nonleg dvts",,"NULL","NULL",," nonleg dvts"," icu mortality",1.09,0.62,1.92,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24638843_3_OR","24638843","patients who have a malignant condition",,"NULL","NULL",," answernotfound"," incident nldvt",11.83,4.8,29.18,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24638843_1_OR","24638843","cancer",,"NULL","NULL",," answernotfound"," incident nldvt",2.22,1.06,4.65,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24639438_1_OR","24639438","maternal education",,"NULL","NULL",," answernotfound"," socioeconomic inequalities in child verbal iq at age 6.5 years.",1.12,1.04,1.2,"relative risk (RR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24639438_3_OR","24639438","maternal education",,"NULL","NULL",," answernotfound"," 1.12",1.2,1.11,1.31,"relative risk (RR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24642392_1_OR","24642392","a decreased 6-month bap level",,"NULL","NULL",," answernotfound"," long-term cv events",2.45,1.1,5.78,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24643408_3_OR","24643408","common carotid imt",,"NULL","NULL",," answernotfound"," first-time incident ischemic stroke",0.14,0.14,95,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24643408_2_OR","24643408","common carotid imt",,"NULL","NULL",," answernotfound"," first-time incident ischemic stroke",1.52,1.22,1.88,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24643408_1_OR","24643408","common carotid artery interadventitial diameter",,"NULL","NULL",," answernotfound"," ischemic stroke",1.86,1.59,2.17,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24645572_2_OR","24645572","ms",,"NULL","NULL",," answernotfound"," risk of ms.",5.05,3.7,6.45,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24645572_1_OR","24645572","men meeting the full criteria for loh",,"NULL","NULL",," answernotfound"," risk of ms.",5.533,1.134,27.01,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24645572_3_OR","24645572","ms",,"NULL","NULL",," answernotfound"," risk of ms.",6.3,5.4,8.3,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24646104_1_OR","24646104","answernotfound",,"NULL","NULL",," answernotfound"," new or worsening vertebral fracture",0.343,0.194,0.606,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24646311_1_OR","24646311","gad autoantibody positivity",,"NULL","NULL",," answernotfound"," diabetes",0.98,0.56,1.73,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24647231_1_OR","24647231","abiraterone treatment versus prednisone",,"NULL","NULL",," answernotfound"," prolongation of life",0.52,0.45,0.61,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24647231_3_OR","24647231","known prognostic factors",,"NULL","NULL",," answernotfound"," disease progression,",0.74,0.61,0.89,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24647231_2_OR","24647231","abiraterone",,"NULL","NULL",," answernotfound"," disease progression,",0.79,0.66,0.95,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24647393_5_OR","24647393","dietary phylloquinone intake",,"NULL","NULL",," answernotfound"," cancer",0.41,0.26,0.64,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24647393_8_OR","24647393","increased their intake of dietary phylloquinone",,"NULL","NULL",," increased their intake of dietary phylloquinone"," cardiovascular mortality",0.52,0.31,0.86,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24647393_1_OR","24647393","baseline dietary phylloquinone intake",,"NULL","NULL",," individuals who decreased or did not change their intake."," risk of cancer",0.54,0.3,0.96,"relative risk (RR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24647393_7_OR","24647393","energy-adjusted baseline dietary phylloquinone intake",,"NULL","NULL",," individuals who decreased or did not change their intake."," risk of cancer",0.55,0.42,0.73,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24647393_6_OR","24647393","baseline dietary phylloquinone intake",,"NULL","NULL",," individuals who decreased or did not change their intake."," cancer",0.57,0.44,0.73,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24647393_4_OR","24647393","energy-adjusted baseline dietary phylloquinone intake",,"NULL","NULL",," answernotfound"," cancer",0.64,0.43,0.95,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24647393_3_OR","24647393","energy-adjusted baseline dietary phylloquinone intake",,"NULL","NULL",," answernotfound"," risk of cancer",0.64,0.45,0.9,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24647393_9_OR","24647393","changes in menaquinone intake and cardiovascular mortality",,"NULL","NULL",," answernotfound"," risk of cancer",0.76,0.44,1.29,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24650401_3_OR","24650401","more-than-mild ar",,"NULL","NULL",," answernotfound"," higher mortality",0.34,0.11,1.03,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24650401_1_OR","24650401","more-than-mild ar",,"NULL","NULL",," answernotfound"," higher mortality",4.59,1.03,20.44,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24650695_1_OR","24650695","type of treatment",,"NULL","NULL",," answernotfound"," os for rmhcc.",0.434,0.293,0.644,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24650695_3_OR","24650695","gender",,"NULL","NULL",," answernotfound"," rmhcc.",0.451,0.236,0.862,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24650695_2_OR","24650695","number of tumor",,"NULL","NULL",," answernotfound"," os for rmhcc.",1.758,1.213,2.548,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24650839_1_OR","24650839","wd group",,"NULL","NULL",," answernotfound"," lose ≥4 kg",2.96,1.16,7.53,"relative risk (RR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24657685_3_OR","24657685","older age,",,"NULL","NULL",," answernotfound"," major hemorrhage",0.5,0.33,0.74,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24657685_1_OR","24657685","older age,",,"NULL","NULL",," answernotfound"," increased risk.",0.69,0.6,0.8,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24658769_1_OR","24658769","transfusion of fresh frozen plasma (ffp)",,"NULL","NULL",," answernotfound"," answernotfound",0.43,0.29,0.66,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24658769_4_OR","24658769","answernotfound",,"NULL","NULL",," answernotfound"," death",0.69,0.46,1.04,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24658769_3_OR","24658769","answernotfound",,"NULL","NULL",," answernotfound"," major bleeding,",0.89,0.42,1.88,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24659131_1_OR","24659131","female gender",,"NULL","NULL",," answernotfound"," bleeding",5.56,1.41,19.88,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24659131_2_OR","24659131","chronic renal failure",,"NULL","NULL",," answernotfound"," thrombotic",6.27,1.59,21.65,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24661845_3_OR","24661845","age and cpb time",,"NULL","NULL",," answernotfound"," ali,",0.35,0.14,0.9,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24661845_2_OR","24661845","age and cpb time",,"NULL","NULL",," answernotfound"," ali incidence",0.38,0.15,0.98,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24661845_1_OR","24661845","age and cpb time",,"NULL","NULL",," answernotfound"," ali,",0.952,0.762,1.189,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24661845_5_OR","24661845","age and cpb time",,"NULL","NULL",," answernotfound"," ali,",1,0.999,1.001,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24662243_6_OR","24662243","syntax scores",,"NULL","NULL",," answernotfound"," risk of hospital readmission for heart failure",1.43,0.63,3.21,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24662243_3_OR","24662243","adjusted mortality",,"NULL","NULL",," answernotfound"," risk of hospital readmission for heart failure",1.79,1.13,2.82,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24662243_1_OR","24662243","pci than after cabg",,"NULL","NULL",," answernotfound"," risk of hospital readmission for heart failure",1.9,1.18,3.05,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24662243_4_OR","24662243","risk of cardiac death after pci",,"NULL","NULL",," answernotfound"," risk of hospital readmission for heart failure",1.98,1.1,3.55,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24662243_5_OR","24662243","syntax score",,"NULL","NULL",," answernotfound"," risk of hospital readmission for heart failure",2.1,0.57,7.68,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24662243_7_OR","24662243","high (","greater than","33","NULL",," answernotfound"," risk of death",4.83,1.46,16,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24662401_1_OR","24662401","presence of comorbidities",,"NULL","NULL",," answernotfound"," procedural failure",1.15,0.81,1.61,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24666619_2_OR","24666619","pci",,"NULL","NULL",," answernotfound"," frequent readmissions",1.82,1.42,2.331,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24666619_1_OR","24666619","pci",,"NULL","NULL",," answernotfound"," more frequent readmissions",2.037,1.542,2.692,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24667813_1_OR","24667813","change in score",,"NULL","NULL",," answernotfound"," survival",0.26,0.14,0.49,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24667813_3_OR","24667813","score",,"NULL","NULL",," answernotfound"," survival",0.39,0.22,0.7,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24667813_5_OR","24667813","score",,"NULL","NULL",," answernotfound"," survival",1.51,0.9,2.53,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24667813_4_OR","24667813","change in score",,"NULL","NULL",," answernotfound"," survival",2.08,1.27,3.38,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24671897_5_OR","24671897","presence of af",,"NULL","NULL",," answernotfound"," malignant arrhythmic events",0.05,5e-04,0.09,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24674827_1_OR","24674827","answernotfound",,"NULL","NULL",," answernotfound"," ssi",0.25,0.07,0.92,"relative risk (RR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24675287_6_OR","24675287","luminal b/her2-",,"NULL","NULL",," answernotfound"," disease-free-survival",0.54,0.39,0.74,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24675287_5_OR","24675287","luminal a",,"NULL","NULL",," answernotfound"," bcrr",0.66,0.53,0.84,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24675287_3_OR","24675287","tamoxifen",,"NULL","NULL",," answernotfound"," disease-free-survival",0.79,0.69,0.9,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24675287_4_OR","24675287","one year of tamoxifen",,"NULL","NULL",," answernotfound"," breast-cancer-specific-mortality",0.83,0.73,0.93,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24675287_1_OR","24675287","one year of tamoxifen",,"NULL","NULL",," answernotfound"," disease-free-survival",0.87,0.77,0.98,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24676715_1_OR","24676715","polypill-based strategy",,"NULL","NULL",," answernotfound"," greater use of combination treatment",1.49,1.3,1.72,"relative risk (RR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24676715_3_OR","24676715","polypill-based strategy",,"NULL","NULL",," answernotfound"," greater use of combination treatment",4.4,3.3,6.6,"relative risk (RR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24679845_2_OR","24679845","omalizumab",,"NULL","NULL",," answernotfound"," risk of malignancy.",0.84,0.62,1.13,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24679845_3_OR","24679845","omalizumab therapy",,"NULL","NULL",," answernotfound"," risk of malignancy.",0.98,0.71,1.36,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24679845_1_OR","24679845","(omalizumab",,"NULL","NULL",," answernotfound"," risk of malignancy.",1.09,0.87,1.38,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24679845_5_OR","24679845","(omalizumab",,"NULL","NULL",," answernotfound"," risk of malignancy.",1.15,0.83,1.59,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24680406_1_OR","24680406","birth weight,",,"NULL","NULL",," answernotfound"," failure of non-invasive positive pressure ventilation",14.12,1.135,175.662,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24682612_3_OR","24682612","the number of previous miscarriages",,"NULL","NULL",," answernotfound"," time to a live birth of the subsequent pregnancy.",0.83,0.74,0.94,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24682612_1_OR","24682612","the presence of the factor v leiden mutation",,"NULL","NULL",," answernotfound"," shorter median time to conception",1.94,1.03,3.65,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
