"idResults0","doc_id","PMID","exp1","expType","expLow1","expHigh1","expUnit1","refExp1","outcome","result","icLow","icUpper","measureType","pValue","exp2","adjustment","fromCode","projectName","uploadDate"
,"36967172_2_OR","36967172","supplementary feeding",,"NULL","NULL",,"time to death","time to death","0.52","0.28","0.94","hazard ratio (HR)",,,,1,"projTutoNutrition","2023-12-28"
,"36967172_1_OR","36967172","supplementary feeding",,"NULL","NULL",,"supplementary feeding","death","0.53","0.44","0.65","hazard ratio (HR)",,,,1,"projTutoNutrition","2023-12-28"
,"36967172_6_OR","36967172","moderate wasting",,"NULL","NULL",,"nutrition counseling","death","0.5","0.3","0.8","relative risk (RR)",,,,1,"projTutoNutrition","2023-12-28"
,"36967172_5_OR","36967172","supplementary feeding",,"NULL","NULL",,"moderately wasted children","death","0.7","0.6","0.9","relative risk (RR)",,,,1,"projTutoNutrition","2023-12-28"
,"36967172_4_OR","36967172","supplementary feeding",,"NULL","NULL",,"supplementary feeding of moderately wasted children","death","1.3","1.2","1.5","relative risk (RR)",,,,1,"projTutoNutrition","2023-12-28"
,"36967172_3_OR","36967172","supplementary feeding",,"NULL","NULL",,"nutrition counseling","death","2","1.7","2.2","relative risk (RR)",,,,1,"projTutoNutrition","2023-12-28"
,"36997482_1_OR","36997482","weight loss",,"NULL","NULL",,"weight loss","hospitalization","5.01","1.35","18.65","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"36997482_2_OR","36997482","malnutrition",,"NULL","NULL",,"intestinal gvhd","longer median hospital stay","7.27","1.74","30.45","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"37040379_4_OR","37040379","obese maternal bmi",,"NULL","NULL",,"obese maternal bmi","ciaf","0.691","0.621","0.772","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"37040379_3_OR","37040379","media exposure",,"NULL","NULL",,"media exposure","ciaf","0.858","0.777","0.946","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"37040379_5_OR","37040379","mothers classified as thin",,"NULL","NULL",,"mothers","ciaf","1.216","1.055","1.411","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"37040379_2_OR","37040379","having diarrhoea",,"NULL","NULL",,"having diarrhoea","ciaf","1.256","1.098","1.431","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"37040379_1_OR","37040379","male gender",,"NULL","NULL",,"male gender","ciaf","1.315","1.205","1.437","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"37131924_1_OR","37131924","bep supplementation",,"NULL","NULL",,"low","stillbirths","0.39","0.19","0.8","relative risk (RR)",,,,1,"projTutoNutrition","2023-12-28"
,"37131925_1_OR","37131925","education",,"NULL","NULL",,"unintended pregnancy","unintended pregnancy","0.42","0.07","3.26","relative risk (RR)",,,,1,"projTutoNutrition","2023-12-28"
,"37379357_1_OR","37379357","ethnicity",,"NULL","NULL",,"preschool children","chinese ethnic","0.64","0.61","0.69","relative risk (RR)",,,,1,"projTutoNutrition","2023-12-28"
,"37486555_1_OR","37486555","low pha",,"NULL","NULL",,"nutritional status","mortality","1.51","1.22","1.88","relative risk (RR)",,,,1,"projTutoNutrition","2023-12-28"
,"37486555_2_OR","37486555","phase angle",,"NULL","NULL",,"complications","complications risk","8.17","2.44","27.4","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"37549893_3_OR","37549893","severe anemia",,"NULL","NULL",,"severe anemia","mortality","2.55","1.74","3.71","hazard ratio (HR)",,,,1,"projTutoNutrition","2023-12-28"
,"37549893_1_OR","37549893","severe anemia",,"NULL","NULL",,"severe anemia","mortality","3.95","2.6","6","hazard ratio (HR)",,,,1,"projTutoNutrition","2023-12-28"
,"37585124_1_OR","37585124","multiple anthropometric failure",,"NULL","NULL",,"females","females","0.74","0.69","0.8","relative risk (RR)",,,,1,"projTutoNutrition","2023-12-28"
,"37585124_4_OR","37585124","multiple",,"NULL","NULL",,"multiple anthropometric failure","failure","0.75","0.59","0.95","relative risk (RR)",,,,1,"projTutoNutrition","2023-12-28"
,"37585124_2_OR","37585124","north east",,"NULL","NULL",,"north east","multiple af","2.15","1.78","2.59","relative risk (RR)",,,,1,"projTutoNutrition","2023-12-28"
,"37585124_3_OR","37585124","north east",,"NULL","NULL",,"north central","multiple anthropometric failure","2.98","2.51","3.55","relative risk (RR)",,,,1,"projTutoNutrition","2023-12-28"
,"37646367_8_OR","37646367","wasting",,"NULL","NULL",,"mortality","mortality","0.46","0.04","5.98","relative risk (RR)",,,,1,"projTutoNutrition","2023-12-28"
,"37646367_1_OR","37646367","severe wasting",,"NULL","NULL",,"child health: identification and treatment of wasting in children","improvement","0.93","0.86","0.99","relative risk (RR)",,,,1,"projTutoNutrition","2023-12-28"
,"37646367_3_OR","37646367","wasting",,"NULL","NULL",,"severe wasting","severe wasting","0.94","0.28","3.18","relative risk (RR)",,,,1,"projTutoNutrition","2023-12-28"
,"37646367_6_OR","37646367","muac",,"NULL","NULL",,"child","weight gain","0.99","0.93","1.06","relative risk (RR)",,,,1,"projTutoNutrition","2023-12-28"
,"37646367_7_OR","37646367","weight gain",,"NULL","NULL",,"severe wasting","relapse of severe wasting","1.03","0.69","1.54","relative risk (RR)",,,,1,"projTutoNutrition","2023-12-28"
,"37646367_4_OR","37646367","wasting",,"NULL","NULL",,"child","severe wasting","1.09","0.87","1.36","relative risk (RR)",,,,1,"projTutoNutrition","2023-12-28"
,"37646367_5_OR","37646367","severe wasting",,"NULL","NULL",,"severe wasting","discharge","1.23","0.75","2.04","relative risk (RR)",,,,1,"projTutoNutrition","2023-12-28"
,"37646367_2_OR","37646367","non",,"NULL","NULL",,"non","severe wasting","1.44","1.04","2.01","relative risk (RR)",,,,1,"projTutoNutrition","2023-12-28"
,"37646367_10_OR","37646367","wasting",,"NULL","NULL",,"severe wasting","mortality among children with severe wasting","1.48","0.65","3.4","relative risk (RR)",,,,1,"projTutoNutrition","2023-12-28"
,"37646367_9_OR","37646367","wasting",,"NULL","NULL",,"severe wasting","mortality","3.71","0.36","38.23","relative risk (RR)",,,,1,"projTutoNutrition","2023-12-28"
,"37659998_3_OR","37659998","mid-upper arm circumference",,"NULL","NULL",,"severe acute malnutrition","relapse of severe acute malnutrition","4.4","2.1","12.8","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"37659998_1_OR","37659998","no exposure to education",,"NULL","NULL",,"children with mothers who had no exposure to education","relapse of severe acute malnutrition","5.7","1.3","12.6","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"37659998_2_OR","37659998","immunized",,"NULL","NULL",,"severe acute malnutrition","relapse of severe acute malnutrition","8","3.8","23.4","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"37686812_1_OR","37686812","malnutrition risk",,"NULL","NULL",,"liver disease undernutrition","mortality","25.96","1.47","456.78","hazard ratio (HR)",,,,1,"projTutoNutrition","2023-12-28"
,"37686812_3_OR","37686812","malnutrition risk",,"NULL","NULL",,"hospital admission","hospital admission","4.86","1.09","21.61","hazard ratio (HR)",,,,1,"projTutoNutrition","2023-12-28"
,"37686812_2_OR","37686812","liver decompensation",,"NULL","NULL",,"liver decompensation","mortality","9.78","2.08","45.89","hazard ratio (HR)",,,,1,"projTutoNutrition","2023-12-28"
,"37780840_1_OR","37780840","height",,"NULL","NULL",,"years of age","stunting","0.62","0.48","0.8","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"37781871_4_OR","37781871","severe underweight",,"NULL","NULL",,"adult mothers","wasting","1.05","0.98","1.12","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"37781871_1_OR","37781871","adult mothers",,"NULL","NULL",,"adolescent mothers","severe underweight","1.12","1","1.26","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"37781871_5_OR","37781871","adolescent pregnancy",,"NULL","NULL",,"adult mothers","severe underweight","1.16","0.68","1.96","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"37781871_3_OR","37781871","severe underweight",,"NULL","NULL",,"severe underweight","wasting","1.21","1.08","1.35","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"37808985_2_OR","37808985","animal feces",,"NULL","NULL",,"drinking cow's milk","campylobacter sp","3.4","1.1","10.3","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"37808985_1_OR","37808985","drinking cow's milk",,"NULL","NULL",,"drinking cow's milk","campylobacter sp","4.2","1.4","12.6","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"37929834_3_OR","37929834","smoking",,"NULL","NULL",,"maternal smoking","malnutrition","0.06","0.017","0.21","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"37929834_2_OR","37929834","maternal smoking",,"NULL","NULL",,"maternal smoking","birth weight","0.112","0.026","0.483","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"37929834_1_OR","37929834","maternal smoking",,"NULL","NULL",,"maternal smoking","malnutrition","4.065","1.119","14.77","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"37931699_1_OR","37931699","vitamin a",,"NULL","NULL",,"neonates","infectious cod","1.9","0.9","3.8","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"37931699_2_OR","37931699","va deficient boys",,"NULL","NULL",,"va deficient boys","death","3.4","1.3","10.3","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"37986567_1_OR","37986567","antibiotic use",,"NULL","NULL",,"antibiotic use","prolonged diarrhea","15.86","5.286","47.591","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"37986567_4_OR","37986567","elevated fecal aat levels",,"NULL","NULL",,"elevated fecal aat levels","prolonged diarrhea","2.677","1.046","6.85","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"37986567_3_OR","37986567","zinc deficiency",,"NULL","NULL",,"zinc deficiency","prolonged diarrhea","4.758","1.711","13.229","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"38014243_3_OR","38014243","anemia",,"NULL","NULL",,"children","multiple malaria","1.58","1.09","2.29","relative risk (RR)",,,,1,"projTutoNutrition","2023-12-28"
,"38014243_2_OR","38014243","anemia",,"NULL","NULL",,"children","multiple malaria","1.67","1.15","2.42","relative risk (RR)",,,,1,"projTutoNutrition","2023-12-28"
,"38014243_1_OR","38014243","anemia",,"NULL","NULL",,"anemia","multiple malaria","1.6","1.12","2.3","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"38050535_1_OR","38050535","serum albumin deficiency",,"NULL","NULL",,"underweight","underweight","2.8","1.1","7.3","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"38050535_3_OR","38050535","preterm birth",,"NULL","NULL",,"preterm birth","underweight","3.3","1.1","10.2","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"38128489_2_OR","38128489","famine exposure",,"NULL","NULL",,"famine exposure","post","1.36","1.06","1.76","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"38128489_4_OR","38128489","famine exposure",,"NULL","NULL",,"post-famine exposure","increase in lv ejection fraction","1.87","1.52","2.31","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"38128489_1_OR","38128489","post",,"NULL","NULL",,"post","famine","2.02","1.6","2.56","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"38128489_3_OR","38128489","famine exposure",,"NULL","NULL",,"famine exposure","reduced global longitudinal strain","3.04","2.49","3.71","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"12898465_1_pVal","12898465","malnutrition",,"NULL","NULL",,"bmi","bmi","NULL","NULL","NULL","pValue","P= . 012",,,1,"projTutoNutrition","2023-12-28"
,"18833991_1_pVal","18833991","formula without lactose",,"NULL","NULL",,"control group","null hypothesis","NULL","NULL","NULL","pValue","pvalue < 0.05",,,1,"projTutoNutrition","2023-12-28"
,"18833991_2_pVal","18833991","formula without lactose",,"NULL","NULL",,"control group","cellular expression","NULL","NULL","NULL","pValue","p< 0.001",,,1,"projTutoNutrition","2023-12-28"
,"18833991_3_pVal","18833991","formula without lactose",,"NULL","NULL",,"control group","serum concentration","NULL","NULL","NULL","pValue","p= 0.001",,,1,"projTutoNutrition","2023-12-28"
,"19223620_1_pVal","19223620","malnutrition",,"NULL","NULL",,"nonmalnourished children","malnutrition","NULL","NULL","NULL","pValue","P= 0.049",,,1,"projTutoNutrition","2023-12-28"
,"21858097_1_pVal","21858097","intermittent preventive treatment",,"NULL","NULL",,"children","malaria infection","NULL","NULL","NULL","pValue","P= 0.003",,,1,"projTutoNutrition","2023-12-28"
,"21858097_2_pVal","21858097","sp",,"NULL","NULL",,"sp","malaria infection","NULL","NULL","NULL","pValue","P= 0.04",,,1,"projTutoNutrition","2023-12-28"
,"21858097_3_pVal","21858097","intermittent preventive treatment",,"NULL","NULL",,"parasite density","parasite density","NULL","NULL","NULL","pValue","P= 0.001",,,1,"projTutoNutrition","2023-12-28"
,"22166001_1_pVal","22166001","intermittent preventive treatment",,"NULL","NULL",,"hmm","incidence of single episode of malaria attacks","NULL","NULL","NULL","pValue","p= 0.04",,,1,"projTutoNutrition","2023-12-28"
,"22166001_2_pVal","22166001","intermittent preventive treatment",,"NULL","NULL",,"children","malaria parasitaemia prevalence","NULL","NULL","NULL","pValue","p= 0.03",,,1,"projTutoNutrition","2023-12-28"
,"22166001_3_pVal","22166001","intermittent preventive treatment",,"NULL","NULL",,"children","incidence of single episode of malaria attacks","NULL","NULL","NULL","pValue","p= 0.02",,,1,"projTutoNutrition","2023-12-28"
,"22997212_1_pVal","22997212","nevirapine",,"NULL","NULL",,"infant nevirapine","infant nevirapine prophylaxis","NULL","NULL","NULL","pValue","P< . 001",,,1,"projTutoNutrition","2023-12-28"
,"22997212_2_pVal","22997212","nevirapine",,"NULL","NULL",,"infant nevirapine","infant nevirapine prophylaxis","NULL","NULL","NULL","pValue","P< . 001",,,1,"projTutoNutrition","2023-12-28"
,"22997212_3_pVal","22997212","nevirapine",,"NULL","NULL",,"infant nevirapine","infant nevirapine prophylaxis","NULL","NULL","NULL","pValue","P< . 001",,,1,"projTutoNutrition","2023-12-28"
,"23114104_1_pVal","23114104","swen prophylaxis",,"NULL","NULL",,"hiv","stunting","NULL","NULL","NULL","pValue","p> 0.29",,,1,"projTutoNutrition","2023-12-28"
,"23114104_2_pVal","23114104","swen prophylaxis",,"NULL","NULL",,"hiv","stunting","NULL","NULL","NULL","pValue","p< 0.0001",,,1,"projTutoNutrition","2023-12-28"
,"23114104_3_pVal","23114104","swen prophylaxis",,"NULL","NULL",,"hiv","stunting","NULL","NULL","NULL","pValue","p= 0.65",,,1,"projTutoNutrition","2023-12-28"
,"23256140_1_pVal","23256140","moderate acute malnutrition",,"NULL","NULL",,"moderate acute malnutrition","food insecurity","NULL","NULL","NULL","pValue","P= 0.01",,,1,"projTutoNutrition","2023-12-28"
,"23765444_1_pVal","23765444","lower anthropometric measurements",,"NULL","NULL",,"lower anthropometric measurements","serum albumin level","NULL","NULL","NULL","pValue","P< 0.05",,,1,"projTutoNutrition","2023-12-28"
,"23765444_2_pVal","23765444","serum albumin level",,"NULL","NULL",,"serum albumin level","serum albumin level","NULL","NULL","NULL","pValue","P< 0.001",,,1,"projTutoNutrition","2023-12-28"
,"23765444_3_pVal","23765444","malnutrition",,"NULL","NULL",,"healthy children","malnutrition","NULL","NULL","NULL","pValue","P= 0.030",,,1,"projTutoNutrition","2023-12-28"
,"23765444_4_pVal","23765444","higher crp",,"NULL","NULL",,"healthy children","malnutrition","NULL","NULL","NULL","pValue","P= 0.007",,,1,"projTutoNutrition","2023-12-28"
,"23765444_5_pVal","23765444","serum albumin level",,"NULL","NULL",,"serum albumin level","serum albumin level","NULL","NULL","NULL","pValue","P< 0.001",,,1,"projTutoNutrition","2023-12-28"
,"23765444_6_pVal","23765444","higher il-6 levels",,"NULL","NULL",,"healthy children","malnutrition","NULL","NULL","NULL","pValue","P= 0.035",,,1,"projTutoNutrition","2023-12-28"
,"23765444_7_pVal","23765444","carotid imt",,"NULL","NULL",,"carotid imt","malnutrition","NULL","NULL","NULL","pValue","P= 0.037",,,1,"projTutoNutrition","2023-12-28"
,"23765444_8_pVal","23765444","malnutrition",,"NULL","NULL",,"carotid imt","malnutrition","NULL","NULL","NULL","pValue","P= 0.012",,,1,"projTutoNutrition","2023-12-28"
,"23765444_9_pVal","23765444","malnutrition",,"NULL","NULL",,"healthy children","malnutrition","NULL","NULL","NULL","pValue","P= 0.009",,,1,"projTutoNutrition","2023-12-28"
,"23765444_10_pVal","23765444","ipth",,"NULL","NULL",,"ipth","malnutrition","NULL","NULL","NULL","pValue","P= 0.018",,,1,"projTutoNutrition","2023-12-28"
,"25382710_1_pVal","25382710","antenatal depression",,"NULL","NULL",,"antenatal depression","maternal depression","NULL","NULL","NULL","pValue","P= 0.04",,,1,"projTutoNutrition","2023-12-28"
,"25382710_2_pVal","25382710","infant wasting",,"NULL","NULL",,"cumulative depression","maternal depression","NULL","NULL","NULL","pValue","P< 0.01",,,1,"projTutoNutrition","2023-12-28"
,"25382710_3_pVal","25382710","infant wasting",,"NULL","NULL",,"cumulative depression","maternal depression","NULL","NULL","NULL","pValue","P< 0.01",,,1,"projTutoNutrition","2023-12-28"
,"26585944_1_pVal","26585944","mean age",,"NULL","NULL",,"low","mean age","NULL","NULL","NULL","pValue","pvalue = 0.000423",,,1,"projTutoNutrition","2023-12-28"
,"28319154_1_pVal","28319154","diverse diet",,"NULL","NULL",,"baseline situation","stunting","NULL","NULL","NULL","pValue","P< 0.01",,,1,"projTutoNutrition","2023-12-28"
,"28319154_2_pVal","28319154","diverse diet",,"NULL","NULL",,"children","stunting","NULL","NULL","NULL","pValue","P< 0.05",,,1,"projTutoNutrition","2023-12-28"
,"28319154_3_pVal","28319154","diverse diet",,"NULL","NULL",,"baseline situation","stunting","NULL","NULL","NULL","pValue","P< 0.01",,,1,"projTutoNutrition","2023-12-28"
,"28319154_4_pVal","28319154","diverse diet",,"NULL","NULL",,"baseline situation","stunting","NULL","NULL","NULL","pValue","P< 0.01",,,1,"projTutoNutrition","2023-12-28"
,"28319154_5_pVal","28319154","diverse diet",,"NULL","NULL",,"children","stunting","NULL","NULL","NULL","pValue","P< 0.05",,,1,"projTutoNutrition","2023-12-28"
,"28319154_6_pVal","28319154","diverse diet",,"NULL","NULL",,"children","stunting","NULL","NULL","NULL","pValue","P< 0.05",,,1,"projTutoNutrition","2023-12-28"
,"29080380_1_pVal","29080380","malnutrition",,"NULL","NULL",,"malnutrition","malnutrition","NULL","NULL","NULL","pValue","P= 0.035",,,1,"projTutoNutrition","2023-12-28"
,"29150377_1_pVal","29150377","median cd4 cell percentage",,"NULL","NULL",,"post","immune reconstitution","NULL","NULL","NULL","pValue","p= 0 · 052",,,1,"projTutoNutrition","2023-12-28"
,"29150377_2_pVal","29150377","mortality",,"NULL","NULL",,"post","immune reconstitution","NULL","NULL","NULL","pValue","p= 0.47",,,1,"projTutoNutrition","2023-12-28"
,"29428438_1_pVal","29428438","malnutrition",,"NULL","NULL",,"obese patients","malnutrition","NULL","NULL","NULL","pValue","p< 0.001",,,1,"projTutoNutrition","2023-12-28"
,"29428438_2_pVal","29428438","malnutrition",,"NULL","NULL",,"obese patients","malnutrition","NULL","NULL","NULL","pValue","p= 0.023",,,1,"projTutoNutrition","2023-12-28"
,"29428438_3_pVal","29428438","malnutrition",,"NULL","NULL",,"obese patients","malnutrition","NULL","NULL","NULL","pValue","p< 0.001",,,1,"projTutoNutrition","2023-12-28"
,"29428438_4_pVal","29428438","heart failure",,"NULL","NULL",,"nutrition","heart failure","NULL","NULL","NULL","pValue","p= 0.012",,,1,"projTutoNutrition","2023-12-28"
,"29428438_5_pVal","29428438","malnutrition",,"NULL","NULL",,"obese patients","malnutrition","NULL","NULL","NULL","pValue","p< 0.001",,,1,"projTutoNutrition","2023-12-28"
,"29428438_6_pVal","29428438","malnutrition",,"NULL","NULL",,"malnutrition","malnutrition","NULL","NULL","NULL","pValue","p= 0.03",,,1,"projTutoNutrition","2023-12-28"
,"29428438_7_pVal","29428438","malnutrition",,"NULL","NULL",,"nutrition","malnutrition","NULL","NULL","NULL","pValue","p= 0.159",,,1,"projTutoNutrition","2023-12-28"
,"29580238_1_pVal","29580238","minimal training",,"NULL","NULL",,"control group","mortality ratios","NULL","NULL","NULL","pValue","p< 0.0001",,,1,"projTutoNutrition","2023-12-28"
,"30570162_1_pVal","30570162","higher energy and protein delivery",,"NULL","NULL",,"b-gf","higher energy and protein delivery","NULL","NULL","NULL","pValue","P< 0.007",,,1,"projTutoNutrition","2023-12-28"
,"30570162_2_pVal","30570162","superior delivery of en",,"NULL","NULL",,"b-gf","superior delivery of en","NULL","NULL","NULL","pValue","P= 0.866",,,1,"projTutoNutrition","2023-12-28"
,"30682069_1_pVal","30682069","seasonal malaria",,"NULL","NULL",,"seasonal malaria","seasonal malaria","NULL","NULL","NULL","pValue","p= 0.52",,,1,"projTutoNutrition","2023-12-28"
,"31454347_1_pVal","31454347","am screening coverage",,"NULL","NULL",,"longitudinal study","mortality","NULL","NULL","NULL","pValue","P< 0.001",,,1,"projTutoNutrition","2023-12-28"
,"31454347_2_pVal","31454347","am screening coverage",,"NULL","NULL",,"longitudinal study","mortality","NULL","NULL","NULL","pValue","P< 0.001",,,1,"projTutoNutrition","2023-12-28"
,"31454347_3_pVal","31454347","am screening coverage",,"NULL","NULL",,"longitudinal","mortality","NULL","NULL","NULL","pValue","P= 0.047",,,1,"projTutoNutrition","2023-12-28"
,"31454347_4_pVal","31454347","am screening coverage",,"NULL","NULL",,"longitudinal","mortality","NULL","NULL","NULL","pValue","P= 0.090",,,1,"projTutoNutrition","2023-12-28"
,"31454347_5_pVal","31454347","incidence",,"NULL","NULL",,"age","mortality","NULL","NULL","NULL","pValue","P= 0.88",,,1,"projTutoNutrition","2023-12-28"
,"31454347_6_pVal","31454347","prevalence",,"NULL","NULL",,"age","mortality","NULL","NULL","NULL","pValue","P= 0.82",,,1,"projTutoNutrition","2023-12-28"
,"31454356_1_pVal","31454356","prevalence",,"NULL","NULL",,"children","low screening coverage","NULL","NULL","NULL","pValue","p< 0.001",,,1,"projTutoNutrition","2023-12-28"
,"31454356_2_pVal","31454356","prevalence",,"NULL","NULL",,"children","low screening coverage","NULL","NULL","NULL","pValue","p< 0.001",,,1,"projTutoNutrition","2023-12-28"
,"31454356_3_pVal","31454356","lowered cmam enrollment",,"NULL","NULL",,"children","low screening coverage","NULL","NULL","NULL","pValue","p= 0.017",,,1,"projTutoNutrition","2023-12-28"
,"31454356_4_pVal","31454356","prevalence",,"NULL","NULL",,"children","low screening coverage","NULL","NULL","NULL","pValue","p= 0.002",,,1,"projTutoNutrition","2023-12-28"
,"31454356_5_pVal","31454356","lowered cmam enrollment",,"NULL","NULL",,"children","lowered cmam enrollment","NULL","NULL","NULL","pValue","p= 0.016",,,1,"projTutoNutrition","2023-12-28"
,"31562059_1_pVal","31562059","bubble continuous positive airway pressure",,"NULL","NULL",,"oxygen","hospital survival","NULL","NULL","NULL","pValue","p= 0 · 036",,,1,"projTutoNutrition","2023-12-28"
,"32645109_1_pVal","32645109","risk difference",,"NULL","NULL",,"standard protocol recovered","risk difference","NULL","NULL","NULL","pValue","p= 0.52",,,1,"projTutoNutrition","2023-12-28"
,"32645109_2_pVal","32645109","weight",,"NULL","NULL",,"weight","deaths","NULL","NULL","NULL","pValue","p= 0.87",,,1,"projTutoNutrition","2023-12-28"
,"32790725_1_pVal","32790725","standard government health services",,"NULL","NULL",,"standard government health services","stunting","NULL","NULL","NULL","pValue","p< 0.001",,,1,"projTutoNutrition","2023-12-28"
,"32790725_2_pVal","32790725","standard government health services",,"NULL","NULL",,"standard government health services","standard government health services","NULL","NULL","NULL","pValue","p= 0.004",,,1,"projTutoNutrition","2023-12-28"
,"32790725_3_pVal","32790725","standard government health services",,"NULL","NULL",,"standard government health services","underweight","NULL","NULL","NULL","pValue","p= 0.235",,,1,"projTutoNutrition","2023-12-28"
,"32790725_4_pVal","32790725","anaemia",,"NULL","NULL",,"chronic childhood malnutrition","anaemia","NULL","NULL","NULL","pValue","p= 0.042",,,1,"projTutoNutrition","2023-12-28"
,"32790725_5_pVal","32790725","standard government health services",,"NULL","NULL",,"younger children","stunting","NULL","NULL","NULL","pValue","p= < 0.001",,,1,"projTutoNutrition","2023-12-28"
,"32790725_6_pVal","32790725","standard government health services",,"NULL","NULL",,"standard government health services","stunting","NULL","NULL","NULL","pValue","p= 0.008",,,1,"projTutoNutrition","2023-12-28"
,"32956964_1_pVal","32956964","treatment as usual",,"NULL","NULL",,"tau group","quality of life","NULL","NULL","NULL","pValue","p< 0.001",,,1,"projTutoNutrition","2023-12-28"
,"32956964_2_pVal","32956964","social support",,"NULL","NULL",,"postnatal depression scale","social support","NULL","NULL","NULL","pValue","p= 0.02",,,1,"projTutoNutrition","2023-12-28"
,"32956964_3_pVal","32956964","treatment as usual",,"NULL","NULL",,"tau group","quality of life","NULL","NULL","NULL","pValue","p< 0.001",,,1,"projTutoNutrition","2023-12-28"
,"33172557_1_pVal","33172557","gastrointestinal tolerance",,"NULL","NULL",,"non-critical group","malnutrition","NULL","NULL","NULL","pValue","P< 0.05",,,1,"projTutoNutrition","2023-12-28"
,"33172557_2_pVal","33172557","gastrointestinal tolerance",,"NULL","NULL",,"non-critical group","malnutrition","NULL","NULL","NULL","pValue","P< 0.05",,,1,"projTutoNutrition","2023-12-28"
,"33172557_3_pVal","33172557","malnutrition",,"NULL","NULL",,"non-critical group","malnutrition","NULL","NULL","NULL","pValue","P> 0.05",,,1,"projTutoNutrition","2023-12-28"
,"34057253_1_pVal","34057253","nutrient status",,"NULL","NULL",,"leaflets","nutrient status","NULL","NULL","NULL","pValue","P< 0.05",,,1,"projTutoNutrition","2023-12-28"
,"34057253_2_pVal","34057253","nutrient status",,"NULL","NULL",,"leaflets","nutrient status","NULL","NULL","NULL","pValue","P< 0.05",,,1,"projTutoNutrition","2023-12-28"
,"34057253_3_pVal","34057253","nutrient status",,"NULL","NULL",,"leaflets","nutrient status","NULL","NULL","NULL","pValue","P< 0.05",,,1,"projTutoNutrition","2023-12-28"
,"34057253_4_pVal","34057253","nutrient status",,"NULL","NULL",,"leaflets","nutrient status","NULL","NULL","NULL","pValue","P> 0.05",,,1,"projTutoNutrition","2023-12-28"
,"34415933_1_pVal","34415933","infant nevirapine",,"NULL","NULL",,"mart","length","NULL","NULL","NULL","pValue","p-value= 0.39",,,1,"projTutoNutrition","2023-12-28"
,"34415933_2_pVal","34415933","breastfeeding",,"NULL","NULL",,"mart","somatic growth","NULL","NULL","NULL","pValue","p-values≥ 0.16",,,1,"projTutoNutrition","2023-12-28"
,"34415933_3_pVal","34415933","postnatal exposure",,"NULL","NULL",,"mart","somatic growth","NULL","NULL","NULL","pValue","p-values≥ 0.09",,,1,"projTutoNutrition","2023-12-28"
,"34857236_1_pVal","34857236","stool frequency",,"NULL","NULL",,"placebo","relief of constipation","NULL","NULL","NULL","pValue","p< 0.05",,,1,"projTutoNutrition","2023-12-28"
,"34857236_2_pVal","34857236","normalization",,"NULL","NULL",,"placebo","normalization","NULL","NULL","NULL","pValue","p= 0.04",,,1,"projTutoNutrition","2023-12-28"
,"34857236_3_pVal","34857236","probiotics",,"NULL","NULL",,"placebo","relief of constipation","NULL","NULL","NULL","pValue","p= 0.22",,,1,"projTutoNutrition","2023-12-28"
,"34857236_4_pVal","34857236","probiotics",,"NULL","NULL",,"placebo","relief of constipation","NULL","NULL","NULL","pValue","p= 0.056",,,1,"projTutoNutrition","2023-12-28"
