"idResults0","doc_id","PMID","exp1","expType","expLow1","expHigh1","expUnit1","refExp1","outcome","result","icLow","icUpper","measureType","exp2","adjustment","fromCode","projectName","uploadDate"
,"29703065_3","29703065","osa",,"NULL","NULL",,,"cardiovascular death",1.64,1.23,2.18,"relative risk (RR)",,,1,"stridorIah2010","2023-11-11"
,"29753541_1","29753541","preoperative hypertension",,"NULL","NULL",,,"postoperative hypertension",3.66,1.7,7.86,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"29755400_1","29755400","di4 %",,"NULL","NULL","%",,"higher hif 1α expression",1.03,1.01,1.06,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"29755400_2","29755400","breslow index",,"NULL","NULL",,,"higher hif 1α expression",1.28,1.18,1.46,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"29766271_1","29766271","obstructive sleep apnea",,"NULL","NULL",,,"risk white matter changes",2.06,1.52,2.8,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"29766271_2","29766271","mild osahi",,"NULL","NULL",,,"moderate  severe",2.86,1.44,5.66,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"29766271_3","29766271","diagnostic factor",,"NULL","NULL",,,"mild osa",0.71,0.2,2.54,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"29783161_1","29783161","allele ""c""",,"NULL","NULL",,,"decreased  sleepiness",0.64,0.5,0.81,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"29859587_1","29859587","average hypopnea index",,"NULL","NULL",,,"rem < 10% children sleep disordered breathing",1.016,1.004,1.029,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"29943269_1","29943269","sleep-disordered breathing",,"NULL","NULL",,,"prolonged length stay",1.047,1.001,1.095,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"29943269_2","29943269",,,"NULL","NULL",,,,1.052,1.002,1.104,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"29961838_1","29961838","eszopiclone",,"NULL","NULL",,,"unacceptable titration",6.6,2,21,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"29963729_2","29963729","sleep",,"NULL","NULL",,,"abnormal frontal qrs t angle",1.25,1.02,1.51,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"29970768_1","29970768","older age",,"NULL","NULL",,,"older age",3.97,1.63,9.6,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"29970768_2","29970768","hypertension",,"NULL","NULL",,,"obstructive sleep apnea",11,4.3,28.2,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"29970768_3","29970768","obesity",,"NULL","NULL",,,"obesity",2.35,1,5.5,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"29970768_4","29970768","older age",,"NULL","NULL",,,"higher mallampati score",3.78,1.7,8.4,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"30026716_1","30026716",,,"NULL","NULL",,,,2,1.12,3.55,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"30032284_1","30032284","periodic limb movements sleep",,"NULL","NULL",,,"hypertension",1.12,0.75,1.68,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"30032284_2","30032284",,,"NULL","NULL",,,,1.21,0.83,1.76,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"30032465_1","30032465","nafld",,"NULL","NULL",,,"obstructive sleep apnea syndrome",3.12,2.58,7.72,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"30088239_1","30088239",,,"NULL","NULL",,,,4.98,2.17,11.47,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"30088557_1","30088557","ahi","greater than","15","NULL",,,"odds risk ventricular dysfunction",3.61,1.31,9.98,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"30088557_2","30088557","systolic blood pressure",,"NULL","NULL",,,"ventricular dysfunction",1.06,1.02,1.1,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"30088557_3","30088557","male gender",,"NULL","NULL",,,"ventricular dysfunction",3.24,1.31,8.01,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"30103074_1","30103074",,,"NULL","NULL",,,,1.74,1.32,2.28,"hazard ratio (HR)",,,1,"stridorIah2010","2023-11-11"
,"30139013_1","30139013","moderate/severe obstructive sleep apnea",,"NULL","NULL",,,"macce",1.915,1.016,3.611,"hazard ratio (HR)",,,1,"stridorIah2010","2023-11-11"
,"30139013_2","30139013","moderate/severe obstructive sleep apnea diabetes mellitus",,"NULL","NULL",,,"myocardial infarction",1.819,1.022,3.238,"hazard ratio (HR)",,,1,"stridorIah2010","2023-11-11"
,"30176969_1","30176969","obesity without osa",,"NULL","NULL",,,"obesity",2.88,1.02,8.11,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"30176969_2","30176969","low exercise capacity",,"NULL","NULL",,,"low exercise capacity",1.07,0.31,3.69,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"30176969_3","30176969","obesity",,"NULL","NULL",,,"reduction exercise capacity",9.4,3.79,23.3,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"30179870_1","30179870","male sex",,"NULL","NULL",,,"severe obstructive sleep apnea syndrome",5.2,2.65,10.2,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"30179870_2","30179870","male sex",,"NULL","NULL",,,"body mass index ≥ 25 kg/m2",4.98,2.23,11.2,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"30179870_3","30179870",,,"NULL","NULL",,,,7.79,3.34,18.2,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"30211319_1","30211319","uncuffed tubes",,"NULL","NULL",,,"needing tube changes",0.07,0.05,0.1,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"30295195_1","30295195","central obesity dyslipidemia",,"NULL","NULL",,,"obstructive sleep apnea syndrome",1.13,1.05,1.22,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"30419556_1","30419556","ahi",,"NULL","NULL",,,"develop cancer",3.7,1.12,12.45,"hazard ratio (HR)",,,1,"stridorIah2010","2023-11-11"
,"30450454_1","30450454","ahi","greater than","5","NULL",,,"risk prevalent albuminuria",1.42,1.14,1.76,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"30450454_2","30450454","sleep-disordered breathing",,"NULL","NULL",,,"sleep disordered breathing",1.71,1.33,2.2,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"30450454_3","30450454","sleep-disordered breathing",,"NULL","NULL",,,"sleep disordered breathing",1.93,1.34,2.79,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"30474290_1","30474290","occupation",,"NULL","NULL",,,"sleep disordered breathing",1.88,1.07,3.31,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"30474290_2","30474290","bmi",,"NULL","NULL",,,"sleep disordered breathing",2.29,1.19,4.39,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"30474290_3","30474290","higher ahi odi",,"NULL","NULL",,,"sleep disordered breathing",1.21,0.85,1.72,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"30474290_4","30474290","education",,"NULL","NULL",,,"lower education",1.26,0.83,1.91,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"30505488_1","30505488","hemoglobin level",,"NULL","NULL",,,"obstructive sleep apnea",1.057,1.001,1.117,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"30505488_2","30505488",,,"NULL","NULL",,,,0.718,0.554,0.929,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"30505488_3","30505488",,,"NULL","NULL",,,,1.001,1,1.002,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"30505488_4","30505488","mean right atrium pressure",,"NULL","NULL",,,"odds risk increased hemoglobin levels",1.284,1.03,1.6,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"30505488_5","30505488","pulmonary arterial pressure",,"NULL","NULL",,,"obstructive sleep apnea",1.087,1.001,1.18,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"30505488_6","30505488","cardiac index",,"NULL","NULL",,,"obstructive sleep apnea",0.058,0.008,0.433,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"30505488_7","30505488","pulmonary vascular resistance",,"NULL","NULL",,,"obstructive sleep apnea",1.004,1.001,1.007,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"30505488_8","30505488",,,"NULL","NULL",,,,18.55,2.363,144.128,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"30505488_9","30505488","cardiac index",,"NULL","NULL",,,"obstructive sleep apnea",0.051,0.003,0.868,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"30518442_1","30518442","insomnia disorder",,"NULL","NULL",,,"insomnia disorder",2.654,1.025,6.873,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"30518442_2","30518442","long sleep duration",,"NULL","NULL",,,"long sleep duration",4.205,1.097,16.117,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"30518442_3","30518442","long sleep duration",,"NULL","NULL",,,"short telomere length",2.177,1.189,3.987,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"30536369_2","30536369","bronchospasm",,"NULL","NULL",,,"bronchospasm",0.22,0.14,0.33,"relative risk (RR)",,,1,"stridorIah2010","2023-11-11"
,"30536369_3","30536369",,,"NULL","NULL",,,,0.42,0.28,0.65,"relative risk (RR)",,,1,"stridorIah2010","2023-11-11"
,"30536369_4","30536369","cardiovascular instability",,"NULL","NULL",,,"lower rate",0.69,0.55,0.86,"relative risk (RR)",,,1,"stridorIah2010","2023-11-11"
,"30552299_1","30552299","sleepiness",,"NULL","NULL",,,"sleep disordered breathing",10.35,2.09,51.39,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"30552299_2","30552299","1.07",,"NULL","NULL",,,"sleep disordered breathing",1.07,1.04,1.1,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"30552299_3","30552299","age",,"NULL","NULL",,,"moderate severe sleep disordered breathing",1.06,1.01,1.11,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"30552299_4","30552299","age presence partial-onset seizures",,"NULL","NULL",,,"sleep disordered breathing",1.1,1.03,1.16,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"30572534_1","30572534","allergic rhinitis",,"NULL","NULL",,,"allergic rhinitis",2,0.05,5,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"30590811_1","30590811","mild moderate sleep apnea",,"NULL","NULL",,,"hypertension",2.94,1.96,4.41,"hazard ratio (HR)",,,1,"stridorIah2010","2023-11-11"
,"30590811_2","30590811","mild--moderate sleep apnea",,"NULL","NULL",,,"incident hypertension",3.24,2.08,5.03,"hazard ratio (HR)",,,1,"stridorIah2010","2023-11-11"
,"30590811_3","30590811",,,"NULL","NULL",,,,2.23,1.1,4.5,"hazard ratio (HR)",,,1,"stridorIah2010","2023-11-11"
,"30590811_4","30590811","mild--moderate osa",,"NULL","NULL",,,"hypertension",3.62,2.34,5.6,"hazard ratio (HR)",,,1,"stridorIah2010","2023-11-11"
,"30590811_5","30590811","hypertension",,"NULL","NULL",,,"hypertension",1.36,0.5,3.72,"hazard ratio (HR)",,,1,"stridorIah2010","2023-11-11"
,"30600394_1","30600394","feno",,"NULL","NULL",,,"obstructive sleep apnea",1.023,0.986,1.062,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"30600394_2","30600394","fractional exhaled nitric oxide",,"NULL","NULL",,,"moderate/severe osa",1.012,0.991,1.034,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"30600394_3","30600394","fractional exhaled nitric oxide",,"NULL","NULL",,,"mild sleep apnea",0.999,0.98,1.018,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"30649360_1","30649360","quartile rem-ahi",,"NULL","NULL",,,"diabetic retinopathy",3.887,0.737,20.495,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"30649360_2","30649360","prevalence dr",,"NULL","NULL",,,"diabetic retinopathy",9.467,1.883,47.588,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"30649360_3","30649360","dr",,"NULL","NULL",,,"diabetic retinopathy",12.898,2.008,82.823,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"30649360_4","30649360","rem-ahi (rapid eye movement apnea hypopnea index",,"NULL","NULL",,,"diabetic retinopathy",2.875,1.224,6.752,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"30685846_1","30685846","lower fev1/fvc",,"NULL","NULL",,,"disease medical condition",0.946,0.909,0.984,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"30685846_2","30685846","smoking history",,"NULL","NULL",,,"low arousal threshold",0.799,0.679,0.94,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"30739642_1","30739642","chronic rhinosinusitis",,"NULL","NULL",,,"world trade center responders",1.8,1.18,2.73,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"30801924_1","30801924","hypertension",,"NULL","NULL",,,"abnormal",1.5,1.1,2,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"30817196_1","30817196","bmi",,"NULL","NULL",,,"serum triglyceride level",1.01,1,1.02,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"30819182_1","30819182","obstructive sleep apnea",,"NULL","NULL",,,"adverse cardiovascular cerebrovascular events",1.68,1.04,2.72,"hazard ratio (HR)",,,1,"stridorIah2010","2023-11-11"
,"30819182_2","30819182","non-obstructive sleep apnea",,"NULL","NULL",,,"myocardial infarction",3.34,1,11.12,"hazard ratio (HR)",,,1,"stridorIah2010","2023-11-11"
,"30819182_3","30819182","sleep apnea",,"NULL","NULL",,,"myocardial infarction",1.1,0.515,2.349,"hazard ratio (HR)",,,1,"stridorIah2010","2023-11-11"
,"30869481_1","30869481","neurological complex chronic condition",,"NULL","NULL",,,"prevalence extubation",2.27,1.21,4.26,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"30869481_3","30869481","acute neurological injury",,"NULL","NULL",,,"upper airway obstruction",1.92,1.03,3.57,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"30869481_4","30869481","unplanned extubation",,"NULL","NULL",,,"unplanned extubation",2.52,1.02,6.21,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"30869481_5","30869481","presence stridor  population studied",,"NULL","NULL",,,"unplanned extubation",5.84,3.66,9.31,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"30948225_1","30948225","short sleep duration",,"NULL","NULL",,,"short sleep duration",1.448,1.172,1.79,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"30948225_2","30948225","excessive daytime sleepiness",,"NULL","NULL",,,"obesity",1.107,0.888,1.38,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"30948225_3","30948225","obesity",,"NULL","NULL",,,"obesity",3.894,3.077,4.928,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"30948225_4","30948225","hypertension",,"NULL","NULL",,,"hypertension",1.314,1.035,1.667,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"30948225_5","30948225",,,"NULL","NULL",,,,1.251,1.006,1.555,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"30961935_1","30961935","carotid intima-media thickness",,"NULL","NULL",,,"unexplained syncope",10.4,3.16,34.11,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"30961935_2","30961935",,,"NULL","NULL",,,,0.9,0.83,0.99,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"30961935_3","30961935","age",,"NULL","NULL",,,"unexplained syncope",5.07,1.47,17.49,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"30973448_1","30973448",,,"NULL","NULL",,,,3.46,1.15,10.46,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"30973448_2","30973448","ahi",,"NULL","NULL",,,"pulmonary hypertension",3.2,1.09,19.35,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"30973594_1","30973594","airway pressure",,"NULL","NULL",,,"cause mortality",0.38,0.18,0.81,"hazard ratio (HR)",,,1,"stridorIah2010","2023-11-11"
,"30973594_2","30973594","airway pressure",,"NULL","NULL",,,"cause mortality",0.58,0.35,0.96,"hazard ratio (HR)",,,1,"stridorIah2010","2023-11-11"
,"30996362_1","30996362","overlap syndrome",,"NULL","NULL",,,"diabetes",5.82,3.23,10.48,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"30996362_2","30996362",,,"NULL","NULL",,,,4.35,2.41,7.88,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"30996362_3","30996362","overlap syndrome",,"NULL","NULL",,,"diabetes",2.69,1.13,6.52,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"30996362_4","30996362","overlap syndrome",,"NULL","NULL",,,"diabetes",3.64,1.53,8.83,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"30996362_5","30996362","sleep",,"NULL","NULL",,,"type 2 diabetes",8.45,1.46,65.9,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"30996362_6","30996362","sleep",,"NULL","NULL",,,"type 2 diabetes",4.39,1.04,22.5,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"31026081_1","31026081","asthma",,"NULL","NULL",,,"severe obstructive sleep apnea",0.55,0.34,0.88,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"31026081_2","31026081","asthma",,"NULL","NULL",,,"severe obstructive sleep apnea",2.4,1.5,3.9,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"31079124_1","31079124","bmi  asian caucasian people predicting difficulty intubation",,"NULL","NULL",,,"difficulty intubation",4.6,1.05,20.06,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"31081538_1","31081538","t90","greater than","90","NULL","%",,"t90 > 20 %.",2.95,1.87,4.76,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"31081538_2","31081538",,,"NULL","NULL",,,,2.14,1.35,3.38,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"31103694_1","31103694",,,"NULL","NULL",,,,1.02,0.85,1.22,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"31103694_2","31103694","younger female smokers",,"NULL","NULL",,,"sleep",1.83,1.19,2.81,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"31179343_1","31179343","body mass index), dm2 (diabetes mellitus type 2),",,"NULL","NULL",,,"metabolic syndrome",1.039,1.011,1.068,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"31262107_1","31262107","age male",,"NULL","NULL",,,"ahi greater 15/h",1.704,1.012,2.87,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"31262107_2","31262107","age",,"NULL","NULL",,,"age",1,0.044,95,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"31262107_3","31262107","body fat rate",,"NULL","NULL",,,"higher apnea hypopnea index",1.285,1.056,1.562,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"31281547_1","31281547","serum uric acid",,"NULL","NULL",,,"obstructive sleep apnea hypopnea syndrome",1.006,1.001,1.011,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"31289815_1","31289815","orthostatic hypotension urinary incontinence requiring catheters",,"NULL","NULL",,,"multiple system atrophy",2,1.1,3.7,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"31289815_2","31289815","diagnostic factor",,"NULL","NULL",,,"multiple system atrophy versus progressive supranuclear palsy",11.2,3.2,39.2,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"31289815_3","31289815","autonomic dysfunction",,"NULL","NULL",,,"multiple system atrophy",3.4,1.2,9.7,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"31289815_4","31289815",,,"NULL","NULL",,,,8.8,3.2,24.2,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"31289815_5","31289815","parkinsonian signs",,"NULL","NULL",,,"progressive supranuclear palsy",4.8,1.7,13.6,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"31289815_6","31289815","multiple system atrophy",,"NULL","NULL",,,"progressive supranuclear palsy",7,2.5,19.5,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"31289815_7","31289815","multiple system atrophy",,"NULL","NULL",,,"multiple system atrophy",3.1,1.1,8.9,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"31361669_1","31361669","rsi versus mrsi",,"NULL","NULL",,,"hypoxemia",2.8,1.5,5.3,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"31361669_2","31361669","rsi . mrsi",,"NULL","NULL",,,"hypoxemia",11.4,5.8,22.5,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"31361669_3","31361669","diagnostic factor",,"NULL","NULL",,,"hypoxemia",6.5,2,22.2,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"31361669_4","31361669","potentially traumatic situations related excessive repeated attempts intubation",,"NULL","NULL",,,"hypoxemia",18.1,4.7,40,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"31372721_1","31372721","bmi",,"NULL","NULL",,,"obstructive sleep apnea",0.462,0.25,0.854,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"31391535_1","31391535","gender",,"NULL","NULL",,,"obesity",1.49,1.01,2.2,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"31391535_2","31391535","adenotonsillar hypertrophy",,"NULL","NULL",,,"adenotonsillar hypertrophy",1.93,1.1,3.4,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"31391535_3","31391535",,,"NULL","NULL",,,,1.55,1.28,1.88,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"31391535_4","31391535","adenotonsillar hypertrophy",,"NULL","NULL",,,"hypertrophy",1.36,1.18,1.57,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"31487920_1","31487920","side effects",,"NULL","NULL",,,"obstructive sleep apnea",1.89,0.36,9.92,"relative risk (RR)",,,1,"stridorIah2010","2023-11-11"
,"31553046_1","31553046","sleep apnea",,"NULL","NULL",,,"hospitalization",1.43,1.07,1.9,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"31553046_2","31553046","severe sleep apnea",,"NULL","NULL",,,"cause hospitalization",1.36,1.01,1.83,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
